SampleIndex,Amplitude
6747,-1.05297
6748,-0.59045
6749,-1.33251
6750,0.38785
6751,0.95623
6752,0.14783
6753,1.31338
6754,-0.26675
6755,-0.18337
6756,-0.70855
6757,-1.58919
6758,0.47755
6759,0.31495
6760,1.25144
6761,0.80653
6762,-0.28244
6763,0.72544
6764,-1.36315
6765,-1.13691
6766,-0.22653
6767,0.15563
6768,1.74405
6769,0.31160
6770,0.53546
6771,0.59334
6772,-1.06174
6773,-0.43883
6774,-1.42229
6775,0.26420
6776,1.19920
6777,0.03057
6778,1.40450
6779,-0.16725
6780,-0.41398
6781,-0.77991
6782,-2.20993
6783,0.41704
6784,0.47242
6785,0.95615
6786,1.03664
6787,-0.19520
6788,0.73379
6789,-1.25166
6790,-1.20190
6791,0.08079
6792,0.02803
6793,1.82170
6794,0.45169
6795,0.31760
6796,0.57008
6797,-1.18130
6798,-0.24368
6799,-1.36588
6800,0.21317
6801,1.17585
6802,0.26445
6803,1.15430
6804,-0.46813
6805,-0.11310
6806,-0.70003
6807,-2.02114
6808,0.42265
6809,0.21469
6810,0.85399
6811,1.03002
6812,-0.18263
6813,0.39511
6814,-1.35903
6815,-1.43830
6816,-0.31895
6817,0.12862
6818,1.57299
6819,0.33795
6820,0.40029
6821,0.50942
6822,-1.23355
6823,-0.60010
6824,-1.17038
6825,0.42233
6826,1.06216
6827,0.15784
6828,1.19038
6829,0.08851
6830,-0.07592
6831,-0.66798
6832,-1.79451
6833,0.51994
6834,0.39892
6835,1.10471
6836,0.85744
6837,-0.31553
6838,0.68739
6839,-1.38544
6840,-1.15465
6841,-0.39855
6842,0.13210
6843,1.52561
6844,0.05035
6845,0.41799
6846,0.46917
6847,-1.39755
6848,-0.71218
6849,-1.13493
6850,0.41230
6851,1.18666
6852,0.65176
6853,1.20020
6854,-0.41224
6855,-0.00534
6856,-1.04862
6857,-1.94581
6858,0.44280
6859,0.32918
6860,1.11783
6861,0.38615
6862,-0.17723
6863,0.74333
6864,-1.32248
6865,-0.91160
6866,-0.43463
6867,0.30052
6868,1.96203
6869,-0.05581
6870,0.89117
6871,-0.00019
6872,-0.96548
6873,-0.68585
6874,-1.59289
6875,0.71714
6876,0.96807
6877,0.66103
6878,1.04180
6879,-0.40798
6880,0.26045
6881,-0.98683
6882,-1.37355
6883,0.17290
6884,0.19430
6885,1.54668
6886,-0.01263
6887,0.35559
6888,0.45952
6889,-1.37371
6890,-0.78563
6891,-1.04206
6892,0.55002
6893,1.50149
6894,0.21664
6895,0.91122
6896,-0.36214
6897,-0.30454
6898,-0.70323
6899,-1.66461
6900,0.87548
6901,0.65910
6902,0.70892
6903,0.72179
6904,-0.14807
6905,0.46116
6906,-1.65144
6907,-1.07475
6908,0.03750
6909,0.13410
6910,1.70336
6911,0.16379
6912,0.37781
6913,0.17936
6914,-1.45308
6915,-0.53383
6916,-1.10615
6917,0.80664
6918,1.25364
6919,-0.06903
6920,1.23327
6921,-0.45425
6922,-0.09869
6923,-1.36816
6924,-1.45446
6925,1.00092
6926,0.21737
6927,1.27706
6928,0.39360
6929,0.02372
6930,0.16318
6931,-1.98662
6932,-0.61708
6933,-0.41469
6934,0.89594
6935,1.49691
6936,-0.21587
6937,0.88902
6938,-0.39898
6939,-0.80707
6940,-0.84530
6941,-1.19869
6942,1.29516
6943,0.40269
6944,0.81887
6945,0.68718
6946,-0.34582
6947,-0.01922
6948,-1.72215
6949,-0.75868
6950,0.44496
6951,0.57426
6952,1.50007
6953,-0.25097
6954,0.73216
6955,-0.08042
6956,-1.63071
6957,-0.56776
6958,-0.92032
6959,1.55875
6960,0.85963
6961,0.37180
6962,0.90024
6963,-0.62246
6964,-0.26868
6965,-1.33909
6966,-0.78130
6967,1.06302
6968,0.45720
6969,1.04099
6970,0.17149
6971,0.40149
6972,-0.23922
6973,-1.87941
6974,-0.16870
6975,-0.16151
6976,0.87022
6977,1.33618
6978,-0.23998
6979,0.99707
6980,-0.83472
6981,-0.56731
6982,-1.08283
6983,-0.36477
6984,1.67158
6985,0.37620
6986,1.02410
6987,0.07804
6988,-0.15362
6989,-0.36610
6990,-1.84082
6991,0.24741
6992,0.25497
6993,0.85764
6994,1.22016
6995,-0.28583
6996,0.76787
6997,-0.92387
6998,-1.19258
6999,-0.55504
7000,-0.32313
7001,1.47988
7002,0.13894
7003,0.89787
7004,0.67597
7005,-0.94354
7006,-0.23359
7007,-1.98112
7008,0.28210
7009,0.58681
7010,0.74364
7011,1.43085
7012,-0.26723
7013,0.55270
7014,-1.19858
7015,-1.24218
7016,0.19137
7017,-0.03837
7018,1.73438
7019,0.51472
7020,0.43288
7021,0.67371
7022,-1.09949
7023,-0.56547
7024,-1.71794
7025,0.37000
7026,1.14232
7027,0.02668
7028,0.91507
7029,-0.48101
7030,0.04261
7031,-1.06498
7032,-1.47705
7033,0.42466
7034,-0.07446
7035,1.52626
7036,0.03062
7037,0.39910
7038,0.22566
7039,-1.44990
7040,-0.33293
7041,-1.14599
7042,0.85876
7043,1.29723
7044,0.05517
7045,1.28657
7046,-0.29628
7047,-0.09986
7048,-1.07612
7049,-1.49441
7050,1.09220
7051,0.19084
7052,1.38432
7053,0.14893
7054,-0.03932
7055,0.17639
7056,-1.91718
7057,-0.48918
7058,-0.51758
7059,0.81225
7060,1.06603
7061,-0.10052
7062,1.14377
7063,-0.67764
7064,-0.69745
7065,-1.04621
7066,-1.43554
7067,1.43271
7068,0.47467
7069,0.93829
7070,0.25233
7071,-0.05484
7072,0.05632
7073,-2.20234
7074,-0.38701
7075,-0.12800
7076,1.03918
7077,1.11180
7078,-0.45795
7079,0.89026
7080,-0.79767
7081,-1.04397
7082,-1.02087
7083,-0.67208
7084,1.76351
7085,0.43249
7086,1.02167
7087,0.40534
7088,-0.30306
7089,0.02962
7090,-2.11493
7091,0.10550
7092,0.07433
7093,1.17706
7094,1.28015
7095,-0.44971
7096,0.80324
7097,-1.20608
7098,-0.95165
7099,-0.68210
7100,-0.09898
7101,1.69458
7102,0.16638
7103,0.98722
7104,0.37337
7105,-0.55989
7106,-0.69027
7107,-1.95535
7108,0.51661
7109,0.12624
7110,0.95284
7111,0.87680
7112,-0.32946
7113,0.54270
7114,-1.54273
7115,-1.06388
7116,-0.15174
7117,0.12359
7118,1.44907
7119,-0.19301
7120,1.12889
7121,0.13530
7122,-0.60365
7123,-0.57341
7124,-1.55318
7125,0.62964
7126,0.54575
7127,0.82043
7128,0.67210
7129,-0.12927
7130,0.29776
7131,-1.80521
7132,-0.74131
7133,-0.13794
7134,0.53176
7135,1.40064
7136,-0.22624
7137,0.90512
7138,-0.22925
7139,-0.82892
7140,-0.84059
7141,-0.90216
7142,1.20568
7143,0.34364
7144,0.78903
7145,0.37497
7146,-0.22953
7147,0.04322
7148,-1.94604
7149,-0.35513
7150,-0.04359
7151,1.17432
7152,1.37265
7153,-0.36266
7154,0.72951
7155,-0.90318
7156,-1.21429
7157,-1.12404
7158,-0.53739
7159,1.60481
7160,0.48143
7161,1.02417
7162,0.17688
7163,-0.27163
7164,-0.36970
7165,-1.96640
7166,0.23153
7167,0.18426
7168,1.26829
7169,0.70269
7170,-0.07801
7171,0.97267
7172,-1.20839
7173,-0.95927
7174,-0.71706
7175,0.21671
7176,1.73936
7177,0.04341
7178,0.94319
7179,-0.03300
7180,-0.18256
7181,-1.03158
7182,-1.66709
7183,0.25546
7184,0.37632
7185,1.45348
7186,0.66663
7187,-0.03124
7188,0.77608
7189,-1.43136
7190,-0.72516
7191,-1.25437
7192,0.42746
7193,1.45338
7194,0.34852
7195,1.05473
7196,-0.52242
7197,-0.08290
7198,-1.13131
7199,-1.49466
7200,0.79052
7201,0.17717
7202,1.49318
7203,0.03478
7204,0.25311
7205,0.20015
7206,-1.41953
7207,-0.37628
7208,-0.72230
7209,1.20520
7210,0.98462
7211,0.36386
7212,0.94927
7213,-0.56922
7214,-0.17070
7215,-1.66527
7216,-0.72085
7217,0.83563
7218,0.49485
7219,1.70222
7220,-0.25092
7221,0.53181
7222,-0.58684
7223,-1.71952
7224,-0.40629
7225,-0.74417
7226,1.73455
7227,0.21357
7228,0.77979
7229,0.65670
7230,-0.56017
7231,-0.33909
7232,-1.75669
7233,0.51864
7234,0.65396
7235,0.73457
7236,0.80891
7237,-0.42936
7238,0.37443
7239,-1.29844
7240,-1.00697
7241,-0.47036
7242,0.14750
7243,1.56166
7244,-0.13538
7245,0.94718
7246,-0.17870
7247,-0.94271
7248,-0.62848
7249,-1.65139
7250,0.92848
7251,0.58761
7252,0.88266
7253,0.40311
7254,-0.30647
7255,0.45329
7256,-1.81784
7257,-0.70250
7258,-0.60737
7259,0.92274
7260,1.48941
7261,-0.18931
7262,1.20261
7263,-0.64701
7264,-0.70646
7265,-1.15470
7266,-1.20838
7267,1.03035
7268,0.28959
7269,1.55907
7270,0.13490
7271,0.40432
7272,-0.00659
7273,-1.88682
7274,-0.10185
7275,-0.54681
7276,1.69619
7277,0.48433
7278,0.37718
7279,0.93031
7280,-1.03163
7281,-0.37727
7282,-1.77244
7283,0.22900
7284,0.75720
7285,0.43276
7286,1.33760
7287,-0.45357
7288,0.54284
7289,-1.07992
7290,-1.03222
7291,-0.11676
7292,-0.18435
7293,1.70101
7294,0.09663
7295,0.85408
7296,-0.04123
7297,-0.78966
7298,-0.89215
7299,-1.72506
7300,0.86163
7301,0.35925
7302,0.99552
7303,0.45989
7304,-0.16674
7305,0.35865
7306,-1.86993
7307,-0.42409
7308,-0.78175
7309,0.83090
7310,1.32933
7311,0.03340
7312,0.77704
7313,-0.71714
7314,-0.37180
7315,-1.32179
7316,-0.80811
7317,0.88396
7318,0.10994
7319,1.46514
7320,-0.31161
7321,0.31189
7322,-0.21723
7323,-1.89264
7324,-0.33227
7325,-0.67669
7326,1.72401
7327,0.58347
7328,0.31056
7329,0.63984
7330,-0.98808
7331,-0.33612
7332,-2.10228
7333,0.23962
7334,0.67925
7335,0.70497
7336,1.14610
7337,-0.55095
7338,0.71538
7339,-1.19062
7340,-0.94111
7341,-0.64524
7342,0.18894
7343,1.49569
7344,0.16315
7345,1.08596
7346,-0.47012
7347,-0.45666
7348,-1.17132
7349,-1.52836
7350,1.00486
7351,0.14816
7352,1.53490
7353,0.26881
7354,0.23849
7355,0.26150
7356,-1.89719
7357,-0.10619
7358,-1.07816
7359,1.50362
7360,0.72529
7361,0.38758
7362,0.78268
7363,-0.91372
7364,-0.24024
7365,-2.00467
7366,-0.37029
7367,0.22808
7368,0.53627
7369,1.14866
7370,-0.27061
7371,0.86217
7372,-0.90482
7373,-1.08720
7374,-1.01336
7375,-0.34033
7376,1.93173
7377,0.00706
7378,0.87906
7379,0.03825
7380,-0.39728
7381,-0.78629
7382,-1.81095
7383,0.39645
7384,0.07430
7385,1.49191
7386,0.23629
7387,0.44740
7388,0.42145
7389,-1.74028
7390,-0.44942
7391,-1.23103
7392,1.19493
7393,0.85799
7394,0.29188
7395,1.05000
7396,-0.54253
7397,0.04556
7398,-1.84706
7399,-0.50756
7400,0.30850
7401,0.66329
7402,1.51163
7403,-0.47768
7404,0.97057
7405,-0.80568
7406,-0.89314
7407,-1.08016
7408,-0.35572
7409,1.84159
7410,0.21145
7411,1.34519
7412,-0.16331
7413,-0.00675
7414,-0.62560
7415,-1.63317
7416,0.05438
7417,-0.21115
7418,1.54532
7419,0.35318
7420,0.25191
7421,0.46825
7422,-1.24870
7423,-0.58595
7424,-1.90241
7425,1.02912
7426,0.85846
7427,0.65102
7428,1.05707
7429,-0.42302
7430,0.45439
7431,-1.70428
7432,-0.64943
7433,-0.71433
7434,0.87249
7435,1.36751
7436,-0.08030
7437,1.13965
7438,-0.47533
7439,-0.29152
7440,-1.38493
7441,-0.72258
7442,1.25318
7443,0.26895
7444,1.14788
7445,-0.44835
7446,0.58982
7447,-0.68891
7448,-1.58181
7449,-0.47917
7450,-0.33403
7451,1.64673
7452,0.32259
7453,0.90596
7454,0.42393
7455,-0.72049
7456,-0.64828
7457,-2.09086
7458,0.60372
7459,0.02330
7460,0.94894
7461,0.44514
7462,0.12332
7463,0.81849
7464,-1.52910
7465,-0.58828
7466,-1.23938
7467,0.92952
7468,1.00391
7469,0.17838
7470,0.85482
7471,-0.78493
7472,0.12386
7473,-2.06289
7474,-0.45041
7475,0.46628
7476,0.62557
7477,1.32895
7478,-0.35010
7479,0.98211
7480,-0.64725
7481,-0.68511
7482,-1.05890
7483,-0.49410
7484,1.35916
7485,0.06150
7486,1.28409
7487,-0.39090
7488,0.34404
7489,-0.78117
7490,-1.85997
7491,0.25965
7492,-0.36569
7493,1.73934
7494,-0.02784
7495,0.66279
7496,0.08505
7497,-0.98588
7498,-0.58763
7499,-1.68254
7500,1.17604
7501,0.46206
7502,0.81147
7503,0.57220
7504,0.05413
7505,0.39121
7506,-1.77382
7507,-0.26067
7508,-0.77220
7509,1.04989
7510,0.71191
7511,0.05437
7512,0.85977
7513,-0.86282
7514,0.09090
7515,-2.01515
7516,-0.16653
7517,0.72997
7518,0.57178
7519,1.32045
7520,-0.33486
7521,0.72291
7522,-1.44479
7523,-0.86497
7524,-1.14495
7525,0.23362
7526,1.75862
7527,0.08416
7528,1.21575
7529,-0.46148
7530,0.28091
7531,-1.40878
7532,-1.30016
7533,0.37394
7534,0.21508
7535,1.45604
7536,-0.22343
7537,0.84014
7538,-0.08303
7539,-0.92651
7540,-1.10643
7541,-1.34711
7542,1.58488
7543,0.15408
7544,0.87285
7545,0.00732
7546,0.04997
7547,-0.06850
7548,-1.98995
7549,-0.16097
7550,-0.42847
7551,1.84333
7552,0.50932
7553,0.61675
7554,0.77606
7555,-1.00345
7556,-0.27069
7557,-1.82176
7558,0.49370
7559,0.70603
7560,1.28424
7561,0.85668
7562,0.03423
7563,0.82669
7564,-1.81518
7565,-0.72176
7566,-0.96446
7567,0.77510
7568,1.01274
7569,0.35335
7570,0.95561
7571,-0.78506
7572,0.18978
7573,-2.00380
7574,-0.82589
7575,0.10797
7576,0.59921
7577,1.32643
7578,-0.07814
7579,1.07971
7580,-1.00800
7581,-0.68440
7582,-1.13740
7583,-0.34701
7584,1.47497
7585,0.11704
7586,1.31468
7587,-0.31008
7588,0.25317
7589,-1.05490
7590,-1.08177
7591,-0.11265
7592,-0.14181
7593,1.60923
7594,0.04415
7595,1.04790
7596,-0.22688
7597,-0.37878
7598,-1.26740
7599,-1.47780
7600,0.68845
7601,0.07137
7602,1.52437
7603,-0.09788
7604,0.65688
7605,-0.37385
7606,-1.23875
7607,-0.83404
7608,-0.97732
7609,1.65894
7610,0.06451
7611,0.89075
7612,0.23776
7613,0.09527
7614,-0.37631
7615,-1.86849
7616,-0.15003
7617,-0.09456
7618,1.44709
7619,0.28927
7620,0.49294
7621,0.43885
7622,-0.82817
7623,-0.62502
7624,-1.63625
7625,0.75783
7626,0.50150
7627,1.10235
7628,0.49803
7629,-0.18554
7630,0.32446
7631,-1.84783
7632,-0.51114
7633,-0.79824
7634,1.23371
7635,0.81010
7636,0.61362
7637,0.80734
7638,-0.66003
7639,-0.34902
7640,-2.03552
7641,-0.13908
7642,0.18497
7643,0.80667
7644,0.75367
7645,0.04535
7646,0.91356
7647,-1.41280
7648,-0.62575
7649,-1.42769
7650,0.37072
7651,1.12278
7652,0.43218
7653,1.16952
7654,-0.69943
7655,0.76861
7656,-1.67267
7657,-0.87064
7658,-0.24834
7659,0.98653
7660,1.13945
7661,-0.05841
7662,1.09124
7663,-0.78187
7664,-0.37664
7665,-1.73281
7666,-0.42793
7667,0.80730
7668,0.53228
7669,1.25916
7670,-0.40873
7671,0.80040
7672,-1.02075
7673,-0.72173
7674,-1.24272
7675,0.02951
7676,1.49630
7677,-0.09942
7678,1.27422
7679,-0.69572
7680,0.12535
7681,-1.34974
7682,-1.04155
7683,0.09311
7684,0.18031
7685,1.47791
7686,-0.27736
7687,0.96524
7688,-0.70663
7689,-0.20708
7690,-1.42360
7691,-0.98781
7692,1.19477
7693,0.49483
7694,1.36520
7695,-0.32899
7696,0.63001
7697,-1.05093
7698,-1.00956
7699,-0.68664
7700,-0.51879
7701,1.78060
7702,0.25674
7703,1.22622
7704,-0.27912
7705,0.16597
7706,-1.15960
7707,-1.31437
7708,0.28483
7709,-0.07006
7710,1.50282
7711,-0.13489
7712,0.92866
7713,-0.27917
7714,-0.93011
7715,-0.99785
7716,-1.10306
7717,1.18957
7718,0.04054
7719,1.31880
7720,0.13189
7721,0.26879
7722,-0.76023
7723,-1.41061
7724,-0.60333
7725,-0.65429
7726,1.73802
7727,-0.04143
7728,1.06468
7729,0.10946
7730,-0.12620
7731,-1.00892
7732,-1.69227
7733,0.68542
7734,0.03203
7735,1.99922
7736,-0.05785
7737,0.56084
7738,-0.19451
7739,-0.97831
7740,-0.65312
7741,-1.28020
7742,1.40731
7743,0.07903
7744,1.35787
7745,-0.24718
7746,0.38906
7747,-0.26780
7748,-1.58903
7749,-0.45694
7750,-0.67872
7751,2.04329
7752,-0.11840
7753,1.00897
7754,0.06630
7755,-0.29395
7756,-0.90084
7757,-1.73448
7758,0.73453
7759,0.08179
7760,1.74953
7761,0.05937
7762,0.71393
7763,-0.05292
7764,-0.95653
7765,-0.74215
7766,-1.13613
7767,1.22206
7768,0.06097
7769,1.28161
7770,-0.17520
7771,0.38422
7772,-0.53180
7773,-1.86661
7774,-0.26871
7775,-0.62017
7776,1.71209
7777,-0.00363
7778,1.01122
7779,-0.09820
7780,-0.24595
7781,-0.80805
7782,-2.11569
7783,0.56131
7784,0.01787
7785,1.52743
7786,-0.09653
7787,1.00302
7788,-0.27190
7789,-1.21565
7790,-0.89874
7791,-1.07773
7792,1.20256
7793,0.20975
7794,1.38297
7795,-0.24048
7796,0.40684
7797,-0.54647
7798,-1.71568
7799,-0.15010
7800,-0.52551
7801,1.74710
7802,0.06336
7803,1.07587
7804,-0.10312
7805,0.10254
7806,-1.31738
7807,-1.78944
7808,0.52033
7809,-0.11517
7810,1.72838
7811,-0.28551
7812,0.96114
7813,-0.36653
7814,-0.80186
7815,-1.10365
7816,-1.28003
7817,1.25489
7818,0.45977
7819,1.67733
7820,-0.21954
7821,0.63426
7822,-0.82000
7823,-1.23357
7824,-0.76821
7825,-0.32562
7826,1.71987
7827,0.15128
7828,1.31303
7829,-0.41267
7830,0.45217
7831,-1.38094
7832,-1.31643
7833,0.16989
7834,0.24595
7835,1.50666
7836,-0.19248
7837,0.92348
7838,-0.83325
7839,-0.27591
7840,-1.48237
7841,-0.57768
7842,0.99195
7843,0.16184
7844,1.61911
7845,-0.13555
7846,0.93395
7847,-1.03725
7848,-0.88370
7849,-1.02395
7850,-0.07186
7851,1.38549
7852,0.23868
7853,1.29848
7854,-0.36000
7855,0.45595
7856,-1.56938
7857,-0.95383
7858,-0.14226
7859,0.85950
7860,1.59674
7861,-0.26713
7862,1.37643
7863,-0.73981
7864,0.19186
7865,-2.07583
7866,-0.37473
7867,0.31428
7868,0.73429
7869,1.09844
7870,-0.25722
7871,0.92019
7872,-1.31427
7873,-0.41686
7874,-1.56575
7875,0.77752
7876,0.99616
7877,0.47607
7878,1.06730
7879,-0.19478
7880,0.44577
7881,-1.74747
7882,-0.58991
7883,-0.81666
7884,1.18241
7885,0.96206
7886,0.13526
7887,0.79230
7888,-0.71429
7889,-0.16906
7890,-2.11649
7891,0.15183
7892,-0.12889
7893,1.47517
7894,0.53908
7895,0.18515
7896,0.49648
7897,-1.49343
7898,-0.45007
7899,-1.73295
7900,1.12718
7901,0.40607
7902,1.31917
7903,0.21084
7904,0.00273
7905,-0.09204
7906,-1.57451
7907,-0.37422
7908,-1.02693
7909,1.66358
7910,0.33540
7911,1.11399
7912,0.03314
7913,-0.01785
7914,-0.48611
7915,-1.45015
7916,0.06053
7917,-0.04116
7918,1.90102
7919,-0.42433
7920,0.90757
7921,-0.24411
7922,-0.62001
7923,-1.14124
7924,-1.16016
7925,0.72465
7926,0.24712
7927,1.69909
7928,-0.29779
7929,1.03381
7930,-0.89184
7931,-0.96166
7932,-1.31097
7933,-0.32389
7934,1.33978
7935,0.31306
7936,1.27432
7937,-0.67913
7938,0.63365
7939,-1.32840
7940,-0.79987
7941,-0.67185
7942,0.22060
7943,1.23452
7944,-0.20334
7945,1.04971
7946,-0.77249
7947,0.16080
7948,-1.96913
7949,-0.35753
7950,0.12005
7951,0.85896
7952,1.26960
7953,-0.05959
7954,1.00866
7955,-1.17573
7956,-0.29519
7957,-2.10906
7958,0.60158
7959,0.51972
7960,1.11972
7961,0.59046
7962,0.00819
7963,0.65549
7964,-1.56871
7965,-0.49621
7966,-1.41316
7967,1.16880
7968,0.17592
7969,1.25620
7970,0.00066
7971,0.06741
7972,-0.30429
7973,-2.14801
7974,0.06141
7975,-0.45260
7976,1.54301
7977,0.21895
7978,0.98316
7979,0.00874
7980,-0.00536
7981,-0.81198
7982,-1.68395
7983,0.62728
7984,-0.21599
7985,1.93937
7986,-0.24376
7987,1.24710
7988,-0.43390
7989,-0.30354
7990,-1.26540
7991,-0.91875
7992,0.88716
7993,0.38723
7994,1.67085
7995,-0.51494
7996,1.04383
7997,-1.37206
7998,-0.58894
7999,-1.14680
