SampleIndex,Amplitude,RPM
1195,1.52686,824.06
1196,1.72962,824.25
1197,1.26141,824.44
1198,1.89373,824.63
1199,1.32949,824.81
1200,1.30267,825.00
1201,0.88010,825.19
1202,0.99478,825.38
1203,1.07100,825.56
1204,0.73360,825.75
1205,0.32388,825.94
1206,0.02372,826.13
1207,0.17194,826.31
1208,0.04309,826.50
1209,-0.22022,826.69
1210,-0.03382,826.88
1211,0.07773,827.06
1212,-0.05393,827.25
1213,0.01920,827.44
1214,0.15553,827.63
1215,0.10423,827.81
1216,0.45879,828.00
1217,0.76947,828.19
1218,0.55845,828.38
1219,0.72029,828.56
1220,1.04246,828.75
1221,1.05732,828.94
1222,1.01217,829.13
1223,1.32333,829.31
1224,1.48313,829.50
1225,1.35891,829.69
1226,1.29555,829.88
1227,1.06781,830.06
1228,1.05501,830.25
1229,0.97162,830.44
1230,0.80236,830.63
1231,0.90018,830.81
1232,0.76753,831.00
1233,0.48781,831.19
1234,0.70805,831.38
1235,0.34830,831.56
1236,0.39580,831.75
1237,0.40384,831.94
1238,0.71064,832.13
1239,0.59439,832.31
1240,0.85608,832.50
1241,0.46028,832.69
1242,0.82324,832.88
1243,0.83700,833.06
1244,0.78419,833.25
1245,0.90846,833.44
1246,0.87629,833.63
1247,0.92282,833.81
1248,1.03089,834.00
1249,0.79570,834.19
1250,1.18796,834.38
1251,0.87212,834.56
1252,0.49530,834.75
1253,0.22713,834.94
1254,0.25255,835.13
1255,-0.18255,835.31
1256,-0.33856,835.50
1257,-0.43592,835.69
1258,-0.96564,835.88
1259,-1.03344,836.06
1260,-1.29751,836.25
1261,-1.45356,836.44
1262,-1.49782,836.63
1263,-1.58912,836.81
1264,-1.33166,837.00
1265,-1.42992,837.19
1266,-1.07865,837.38
1267,-1.27068,837.56
1268,-1.28022,837.75
1269,-0.90864,837.94
1270,-1.03076,838.13
1271,-0.54277,838.31
1272,-0.54429,838.50
1273,-0.44871,838.69
1274,-0.47428,838.88
1275,-0.20847,839.06
1276,-0.09069,839.25
1277,-0.17058,839.44
1278,-0.09578,839.63
1279,-0.18546,839.81
1280,-0.31639,840.00
1281,-0.08655,840.19
1282,-0.52897,840.38
1283,-0.32499,840.56
1284,-0.96535,840.75
1285,-0.76670,840.94
1286,-1.00349,841.13
1287,-0.99557,841.31
1288,-0.95445,841.50
1289,-0.86545,841.69
1290,-0.94929,841.88
1291,-1.05737,842.06
1292,-0.74198,842.25
1293,-0.66623,842.44
1294,-0.41585,842.63
1295,-0.39080,842.81
1296,-0.59796,843.00
1297,-0.52410,843.19
1298,-0.30474,843.38
1299,-0.54124,843.56
1300,-0.07820,843.75
1301,-0.32297,843.94
1302,-0.84275,844.13
1303,-0.56532,844.31
1304,-0.48233,844.50
1305,-0.29246,844.69
1306,-0.72511,844.88
1307,-0.81641,845.06
1308,-1.31089,845.25
1309,-1.23834,845.44
1310,-1.09246,845.63
1311,-1.40127,845.81
1312,-1.64393,846.00
1313,-1.35968,846.19
1314,-1.60020,846.38
1315,-1.38552,846.56
1316,-1.34508,846.75
1317,-1.27175,846.94
1318,-0.77309,847.13
1319,-0.79014,847.31
1320,-0.62922,847.50
1321,-0.16182,847.69
1322,-0.06988,847.88
1323,0.11625,848.06
1324,0.42164,848.25
1325,0.78284,848.44
1326,0.78887,848.63
1327,0.91837,848.81
1328,1.01465,849.00
1329,1.13692,849.19
1330,1.20379,849.38
1331,1.14929,849.56
1332,1.24513,849.75
1333,0.71268,849.94
1334,0.68880,850.13
1335,0.65881,850.31
1336,0.58245,850.50
1337,0.40044,850.69
1338,0.53009,850.88
1339,0.58776,851.06
1340,0.36361,851.25
1341,0.21032,851.44
1342,0.35626,851.63
1343,0.23200,851.81
1344,0.29080,852.00
1345,0.54708,852.19
1346,0.70218,852.38
1347,0.74129,852.56
1348,1.01113,852.75
1349,0.91910,852.94
1350,1.30565,853.13
1351,1.05082,853.31
1352,1.23898,853.50
1353,0.83429,853.69
1354,1.07530,853.88
1355,0.88128,854.06
1356,0.93642,854.25
1357,0.55482,854.44
1358,0.29103,854.63
1359,0.36059,854.81
1360,0.29176,855.00
1361,0.43388,855.19
1362,0.14581,855.38
1363,0.05912,855.56
1364,-0.03500,855.75
1365,-0.16614,855.94
1366,0.14616,856.13
1367,0.10318,856.31
1368,0.05834,856.50
1369,0.30811,856.69
1370,0.59677,856.88
1371,0.56183,857.06
1372,0.66980,857.25
1373,1.07913,857.44
1374,1.31889,857.63
1375,1.26479,857.81
1376,1.66180,858.00
1377,1.54991,858.19
1378,1.97183,858.38
1379,1.70844,858.56
1380,1.50818,858.75
1381,1.36144,858.94
1382,1.21845,859.13
1383,1.35013,859.31
1384,0.90099,859.50
1385,0.81191,859.69
1386,0.37466,859.88
1387,0.30966,860.06
1388,0.53066,860.25
1389,0.32936,860.44
1390,-0.11811,860.63
1391,-0.36624,860.81
1392,-0.24824,861.00
1393,-0.28037,861.19
1394,-0.39963,861.38
1395,-0.39358,861.56
1396,-0.54503,861.75
1397,-0.32430,861.94
1398,-0.45762,862.13
1399,-0.07994,862.31
1400,-0.30798,862.50
1401,0.00171,862.69
1402,-0.20030,862.88
1403,-0.29679,863.06
1404,-0.33564,863.25
1405,-0.38055,863.44
1406,-0.20768,863.63
1407,-0.34150,863.81
1408,-0.55681,864.00
1409,-0.92575,864.19
1410,-0.80646,864.38
1411,-1.29746,864.56
1412,-1.11871,864.75
1413,-0.93422,864.94
1414,-1.36372,865.13
1415,-1.40315,865.31
1416,-1.56575,865.50
1417,-1.40653,865.69
1418,-1.40719,865.88
1419,-1.11660,866.06
1420,-0.68557,866.25
1421,-1.04456,866.44
1422,-0.71965,866.63
1423,-0.52237,866.81
1424,-0.33503,867.00
1425,0.01806,867.19
1426,0.12716,867.38
1427,0.29655,867.56
1428,0.17629,867.75
1429,0.18206,867.94
1430,0.61437,868.13
1431,-0.08511,868.31
1432,-0.19378,868.50
1433,-0.20650,868.69
1434,-0.39783,868.88
1435,-0.06681,869.06
1436,-0.64212,869.25
1437,-1.05325,869.44
1438,-0.87921,869.63
1439,-1.26021,869.81
1440,-1.14493,870.00
1441,-1.40363,870.19
1442,-1.51302,870.38
1443,-1.51293,870.56
1444,-1.43898,870.75
1445,-1.12084,870.94
1446,-1.45480,871.13
1447,-1.10391,871.31
1448,-1.44780,871.50
1449,-0.99216,871.69
1450,-0.48558,871.88
1451,-0.40003,872.06
1452,-0.29741,872.25
1453,-0.53802,872.44
1454,-0.09662,872.63
1455,-0.01561,872.81
1456,-0.05369,873.00
1457,-0.35502,873.19
1458,-0.17843,873.38
1459,-0.01393,873.56
1460,-0.39526,873.75
1461,-0.62017,873.94
1462,-0.47614,874.13
1463,-0.46516,874.31
1464,-0.25428,874.50
1465,-0.51119,874.69
1466,-0.42858,874.88
1467,-0.41843,875.06
1468,-0.26445,875.25
1469,-0.06592,875.44
1470,0.00134,875.63
1471,0.32918,875.81
1472,0.80016,876.00
1473,0.77586,876.19
1474,0.99174,876.38
1475,1.22581,876.56
1476,1.60828,876.75
1477,1.21212,876.94
1478,1.65077,877.13
1479,1.34219,877.31
1480,1.64631,877.50
1481,1.72038,877.69
1482,1.50377,877.88
1483,1.20277,878.06
1484,1.01484,878.25
1485,0.82031,878.44
1486,0.62438,878.63
1487,0.56824,878.81
1488,0.03943,879.00
1489,0.11257,879.19
1490,-0.13140,879.38
1491,0.01999,879.56
1492,-0.12202,879.75
1493,-0.18760,879.94
1494,-0.14756,880.13
1495,0.07285,880.31
1496,0.47495,880.50
1497,0.25056,880.69
1498,0.34599,880.88
1499,0.81313,881.06
1500,0.65172,881.25
1501,0.99946,881.44
1502,1.43066,881.63
1503,0.91955,881.81
1504,1.24796,882.00
1505,1.42445,882.19
1506,1.29775,882.38
1507,1.21750,882.56
1508,1.26341,882.75
1509,1.08076,882.94
1510,0.77001,883.13
1511,0.54672,883.31
1512,0.37652,883.50
1513,0.70374,883.69
1514,0.67637,883.88
1515,0.38862,884.06
1516,0.26444,884.25
1517,0.56546,884.44
1518,0.49940,884.63
1519,0.45662,884.81
1520,0.56541,885.00
1521,0.67772,885.19
1522,1.01057,885.38
1523,1.01304,885.56
1524,0.97293,885.75
1525,1.07041,885.94
1526,1.14541,886.13
1527,0.96088,886.31
1528,0.85166,886.50
1529,0.67690,886.69
1530,0.62412,886.88
1531,0.47701,887.06
1532,0.28403,887.25
1533,0.25667,887.44
1534,0.04120,887.63
1535,-0.71936,887.81
1536,-0.54786,888.00
1537,-1.00804,888.19
1538,-1.43532,888.38
1539,-1.06366,888.56
1540,-1.48726,888.75
1541,-1.25481,888.94
1542,-1.39935,889.13
1543,-1.50854,889.31
1544,-1.56629,889.50
1545,-1.45144,889.69
1546,-0.79825,889.88
1547,-1.03867,890.06
1548,-0.72236,890.25
1549,-0.75205,890.44
1550,-0.43163,890.63
1551,-0.36065,890.81
1552,-0.34628,891.00
1553,0.16143,891.19
1554,-0.02337,891.38
1555,-0.24255,891.56
1556,-0.23542,891.75
1557,0.02080,891.94
1558,0.07135,892.13
1559,-0.31752,892.31
1560,-0.59659,892.50
1561,-0.66526,892.69
1562,-0.63244,892.88
1563,-0.86982,893.06
1564,-1.02614,893.25
1565,-1.12238,893.44
1566,-1.18242,893.63
1567,-0.92504,893.81
1568,-1.11765,894.00
1569,-0.72679,894.19
1570,-0.53801,894.38
1571,-0.82648,894.56
1572,-0.67910,894.75
1573,-0.47196,894.94
1574,-0.28079,895.13
1575,-0.28939,895.31
1576,-0.25215,895.50
1577,-0.22426,895.69
1578,-0.15704,895.88
1579,-0.55435,896.06
1580,-0.62645,896.25
1581,-0.47643,896.44
1582,-0.71305,896.63
1583,-0.92695,896.81
1584,-1.17236,897.00
1585,-1.21046,897.19
1586,-1.36747,897.38
1587,-1.57873,897.56
1588,-1.64718,897.75
1589,-1.61671,897.94
1590,-1.58846,898.13
1591,-1.30496,898.31
1592,-1.24938,898.50
1593,-0.94255,898.69
1594,-0.72580,898.88
1595,-0.43925,899.06
1596,-0.22863,899.25
1597,0.17797,899.44
1598,0.46715,899.63
1599,0.56925,899.81
1600,0.85491,900.00
1601,0.53493,900.19
1602,0.93862,900.38
1603,0.98319,900.56
1604,0.95276,900.75
1605,1.01455,900.94
1606,0.73075,901.13
1607,0.76520,901.31
1608,1.08737,901.50
1609,0.70137,901.69
1610,0.45407,901.88
1611,0.43088,902.06
1612,0.42771,902.25
1613,0.30179,902.44
1614,0.11953,902.63
1615,0.26698,902.81
1616,0.58427,903.00
1617,0.12618,903.19
1618,0.37495,903.38
1619,0.51229,903.56
1620,0.77046,903.75
1621,0.72979,903.94
1622,0.69340,904.13
1623,0.97584,904.31
1624,1.18429,904.50
1625,1.08885,904.69
1626,1.03973,904.88
1627,0.80103,905.06
1628,0.66450,905.25
1629,0.94894,905.44
1630,0.64806,905.63
1631,0.38914,905.81
1632,0.26709,906.00
1633,0.49809,906.19
1634,-0.00341,906.38
1635,-0.36093,906.56
1636,0.04151,906.75
1637,-0.06442,906.94
1638,-0.14691,907.13
1639,0.08907,907.31
1640,0.70520,907.50
1641,0.36257,907.69
1642,0.55364,907.88
1643,0.87143,908.06
1644,0.87935,908.25
1645,1.31711,908.44
1646,1.12299,908.63
1647,1.72531,908.81
1648,1.48200,909.00
1649,1.71929,909.19
1650,1.59282,909.38
1651,1.80125,909.56
1652,1.68302,909.75
1653,1.36518,909.94
1654,1.41393,910.13
1655,1.20561,910.31
1656,0.65425,910.50
1657,0.72636,910.69
1658,0.33860,910.88
1659,0.01557,911.06
1660,0.20784,911.25
1661,0.00390,911.44
1662,-0.35472,911.63
1663,-0.19876,911.81
1664,-0.08311,912.00
1665,-0.23846,912.19
1666,-0.46455,912.38
1667,-0.42205,912.56
1668,-0.43532,912.75
1669,-0.41851,912.94
1670,0.04854,913.13
1671,-0.07936,913.31
1672,-0.06186,913.50
1673,0.13490,913.69
1674,-0.12966,913.88
1675,-0.39996,914.06
1676,-0.21748,914.25
1677,-0.52783,914.44
1678,-0.69843,914.63
1679,-0.85124,914.81
1680,-1.02507,915.00
1681,-0.81262,915.19
1682,-0.70232,915.38
1683,-1.46183,915.56
1684,-1.33540,915.75
1685,-1.19419,915.94
1686,-1.49634,916.13
1687,-1.36585,916.31
1688,-1.21798,916.50
1689,-0.97168,916.69
1690,-0.64964,916.88
1691,-0.43103,917.06
1692,-0.23220,917.25
1693,-0.18762,917.44
1694,0.02207,917.63
1695,0.17287,917.81
1696,0.33896,918.00
1697,0.05450,918.19
1698,0.11518,918.38
1699,0.12552,918.56
1700,-0.03153,918.75
1701,-0.01918,918.94
1702,0.01405,919.13
1703,-0.55342,919.31
1704,-0.70546,919.50
1705,-0.84648,919.69
1706,-1.10265,919.88
1707,-1.43236,920.06
1708,-1.42288,920.25
1709,-1.43594,920.44
1710,-1.50025,920.63
1711,-1.30623,920.81
1712,-1.47115,921.00
1713,-1.71909,921.19
1714,-1.17563,921.38
1715,-1.23248,921.56
1716,-0.92292,921.75
1717,-0.89441,921.94
1718,-0.82122,922.13
1719,-0.73004,922.31
1720,-0.46606,922.50
1721,-0.33063,922.69
1722,-0.53712,922.88
1723,-0.03674,923.06
1724,-0.54301,923.25
1725,0.05024,923.44
1726,-0.20432,923.63
1727,-0.47755,923.81
1728,-0.19242,924.00
1729,-0.67472,924.19
1730,-0.37653,924.38
1731,-0.69699,924.56
1732,-0.32037,924.75
1733,-0.67233,924.94
1734,-0.17328,925.13
1735,-0.11339,925.31
1736,-0.01754,925.50
1737,0.31131,925.69
1738,0.59425,925.88
1739,0.85929,926.06
1740,1.03396,926.25
1741,0.90515,926.44
1742,1.40122,926.63
1743,1.27849,926.81
1744,1.66478,927.00
1745,1.48362,927.19
1746,1.66343,927.38
1747,1.69295,927.56
1748,1.21377,927.75
1749,1.28190,927.94
1750,1.23266,928.13
1751,0.74026,928.31
1752,0.68840,928.50
1753,0.30130,928.69
1754,0.15995,928.88
1755,0.01825,929.06
1756,-0.23274,929.25
1757,-0.46110,929.44
1758,-0.12484,929.63
1759,0.00201,929.81
1760,0.04793,930.00
1761,0.11686,930.19
1762,0.16093,930.38
1763,0.45176,930.56
1764,0.66575,930.75
1765,0.36660,930.94
1766,1.23563,931.13
1767,1.15880,931.31
1768,1.25407,931.50
1769,1.34294,931.69
1770,1.20158,931.88
1771,0.97255,932.06
1772,1.02678,932.25
1773,0.86383,932.44
1774,1.04151,932.63
1775,0.94186,932.81
1776,0.84995,933.00
1777,0.73515,933.19
1778,0.33457,933.38
1779,0.16174,933.56
1780,0.80817,933.75
1781,0.45104,933.94
1782,0.57804,934.13
1783,0.97189,934.31
1784,0.54409,934.50
1785,0.77988,934.69
1786,0.99330,934.88
1787,0.67940,935.06
1788,1.04862,935.25
1789,1.02783,935.44
1790,1.13284,935.63
1791,1.16597,935.81
1792,0.85468,936.00
1793,0.76192,936.19
1794,0.83026,936.38
1795,0.56445,936.56
1796,0.20906,936.75
1797,-0.12692,936.94
1798,-0.16223,937.13
1799,-0.79293,937.31
1800,-0.99373,937.50
1801,-1.03756,937.69
1802,-1.45996,937.88
1803,-1.14294,938.06
1804,-1.47153,938.25
1805,-1.42896,938.44
1806,-1.56411,938.63
1807,-1.11313,938.81
1808,-1.40355,939.00
1809,-1.11557,939.19
1810,-0.92729,939.38
1811,-0.72161,939.56
1812,-0.56347,939.75
1813,-0.50365,939.94
1814,-0.36811,940.13
1815,-0.05206,940.31
1816,-0.08445,940.50
1817,-0.19457,940.69
1818,-0.12864,940.88
1819,-0.18264,941.06
1820,-0.50462,941.25
1821,-0.32436,941.44
1822,-0.57070,941.63
1823,-0.95980,941.81
1824,-0.86325,942.00
1825,-1.05603,942.19
1826,-1.14777,942.38
1827,-0.98024,942.56
1828,-1.03735,942.75
1829,-0.93543,942.94
1830,-0.98321,943.13
1831,-0.82273,943.31
1832,-0.52198,943.50
1833,-0.28223,943.69
1834,-0.34060,943.88
1835,-0.28448,944.06
1836,-0.16867,944.25
1837,-0.16651,944.44
1838,-0.35064,944.63
1839,-0.33045,944.81
1840,-0.56998,945.00
1841,-0.48188,945.19
1842,-0.70782,945.38
1843,-0.66290,945.56
1844,-1.10971,945.75
1845,-1.00270,945.94
1846,-1.42411,946.13
1847,-1.40299,946.31
1848,-1.34572,946.50
1849,-1.62359,946.69
1850,-1.36192,946.88
1851,-1.18726,947.06
1852,-1.19513,947.25
1853,-0.98175,947.44
1854,-0.73750,947.63
1855,-0.41774,947.81
1856,-0.23372,948.00
1857,-0.00830,948.19
1858,0.53516,948.38
1859,0.57016,948.56
1860,0.59361,948.75
1861,0.56160,948.94
1862,1.05944,949.13
1863,0.74179,949.31
1864,0.99380,949.50
1865,1.13981,949.69
1866,0.91476,949.88
1867,0.68624,950.06
1868,0.91778,950.25
1869,0.70199,950.44
1870,0.47246,950.63
1871,0.51340,950.81
1872,0.19729,951.00
1873,0.65385,951.19
1874,0.41360,951.38
1875,0.28370,951.56
1876,0.35406,951.75
1877,0.67413,951.94
1878,0.78647,952.13
1879,0.77698,952.31
1880,0.66778,952.50
1881,1.11957,952.69
1882,1.15037,952.88
1883,1.14209,953.06
1884,1.34738,953.25
1885,0.89573,953.44
1886,0.72775,953.63
1887,0.94418,953.81
1888,0.67272,954.00
1889,0.45430,954.19
1890,0.46983,954.38
1891,0.25433,954.56
1892,0.28428,954.75
1893,0.13519,954.94
1894,-0.08499,955.13
1895,-0.07790,955.31
1896,0.12257,955.50
1897,0.21074,955.69
1898,0.07589,955.88
1899,0.38751,956.06
1900,0.62794,956.25
1901,0.79361,956.44
1902,0.88889,956.63
1903,1.44338,956.81
1904,1.39937,957.00
1905,1.65325,957.19
1906,2.02512,957.38
1907,1.74314,957.56
1908,1.84600,957.75
1909,1.83389,957.94
1910,1.36161,958.13
1911,1.26568,958.31
1912,1.10308,958.50
1913,0.83221,958.69
1914,0.58368,958.88
1915,0.23679,959.06
1916,0.29980,959.25
1917,0.00252,959.44
1918,-0.14470,959.63
1919,-0.28887,959.81
1920,-0.58436,960.00
1921,-0.21585,960.19
1922,-0.47674,960.38
1923,-0.51319,960.56
1924,-0.50181,960.75
1925,-0.48340,960.94
1926,-0.23043,961.13
1927,-0.24401,961.31
1928,-0.02897,961.50
1929,0.01958,961.69
1930,-0.19508,961.88
1931,-0.27016,962.06
1932,-0.63167,962.25
1933,-0.52664,962.44
1934,-0.67174,962.63
1935,-0.96383,962.81
1936,-0.67132,963.00
1937,-1.01746,963.19
1938,-1.18871,963.38
1939,-1.38396,963.56
1940,-1.05763,963.75
1941,-1.36619,963.94
1942,-1.01653,964.13
1943,-0.98806,964.31
1944,-1.38265,964.50
1945,-1.04084,964.69
1946,-0.80798,964.88
1947,-0.54045,965.06
1948,-0.24887,965.25
1949,0.13077,965.44
1950,0.07113,965.63
1951,-0.35722,965.81
1952,0.14117,966.00
1953,0.07562,966.19
1954,0.35799,966.38
1955,-0.18955,966.56
1956,-0.10253,966.75
1957,-0.23128,966.94
1958,-0.23712,967.13
1959,-0.67356,967.31
1960,-0.71367,967.50
1961,-0.98131,967.69
1962,-1.14104,967.88
1963,-1.46022,968.06
1964,-1.44829,968.25
1965,-1.60679,968.44
1966,-1.60201,968.63
1967,-1.71038,968.81
1968,-1.42908,969.00
1969,-1.25016,969.19
1970,-0.54554,969.38
1971,-0.76150,969.56
1972,-0.52304,969.75
1973,-0.26981,969.94
1974,-0.54895,970.13
1975,-0.24091,970.31
1976,-0.09168,970.50
1977,-0.28453,970.69
1978,-0.06428,970.88
1979,-0.28366,971.06
1980,-0.27323,971.25
1981,-0.16018,971.44
1982,-0.53527,971.63
1983,-0.30003,971.81
1984,-0.47308,972.00
1985,-0.31888,972.19
1986,-0.04549,972.38
1987,-0.12286,972.56
1988,0.14304,972.75
1989,0.37168,972.94
1990,0.58862,973.13
1991,0.72215,973.31
1992,1.14115,973.50
1993,1.03421,973.69
1994,1.19887,973.88
1995,1.45474,974.06
1996,1.56428,974.25
1997,1.33213,974.44
1998,1.58038,974.63
1999,1.15852,974.81
2000,1.42092,975.00
2001,1.22262,975.19
2002,0.85125,975.38
2003,0.83315,975.56
2004,0.57259,975.75
2005,0.19590,975.94
2006,-0.03635,976.13
2007,-0.13404,976.31
2008,-0.03981,976.50
2009,-0.06015,976.69
2010,-0.11999,976.88
2011,-0.09130,977.06
2012,-0.01176,977.25
2013,0.27151,977.44
2014,0.36287,977.63
2015,0.76142,977.81
2016,0.59950,978.00
2017,0.74887,978.19
2018,1.18510,978.38
2019,0.87098,978.56
2020,1.21089,978.75
2021,1.28603,978.94
2022,1.18449,979.13
2023,1.17146,979.31
2024,1.16395,979.50
2025,1.11787,979.69
2026,0.76275,979.88
2027,0.60440,980.06
2028,0.51927,980.25
2029,0.58650,980.44
2030,0.32078,980.63
2031,0.40636,980.81
2032,0.34868,981.00
2033,0.57907,981.19
2034,0.71961,981.38
2035,0.83262,981.56
2036,0.91905,981.75
2037,1.14159,981.94
2038,0.95821,982.13
2039,1.08978,982.31
2040,1.18933,982.50
2041,1.01183,982.69
2042,0.97401,982.88
2043,0.91290,983.06
2044,0.69474,983.25
2045,0.49751,983.44
2046,-0.08167,983.63
2047,-0.03295,983.81
2048,-0.37619,984.00
2049,-0.80979,984.19
2050,-0.95812,984.38
2051,-1.23615,984.56
2052,-1.11492,984.75
2053,-1.46578,984.94
2054,-1.58880,985.13
2055,-1.40252,985.31
2056,-1.23359,985.50
2057,-1.39554,985.69
2058,-1.04608,985.88
2059,-0.96998,986.06
2060,-0.80345,986.25
2061,-0.60495,986.44
2062,-0.24634,986.63
2063,-0.18626,986.81
2064,-0.41393,987.00
2065,-0.26528,987.19
2066,-0.22923,987.38
2067,-0.52345,987.56
2068,-0.27546,987.75
2069,-0.55862,987.94
2070,-0.35758,988.13
2071,-0.90689,988.31
2072,-0.74961,988.50
2073,-0.73426,988.69
2074,-1.07479,988.88
2075,-0.86514,989.06
2076,-0.86685,989.25
2077,-0.90466,989.44
2078,-0.75465,989.63
2079,-0.78592,989.81
2080,-0.60665,990.00
2081,-0.67667,990.19
2082,-0.87718,990.38
2083,-0.21465,990.56
2084,-0.50582,990.75
2085,-0.41269,990.94
2086,-0.04920,991.13
2087,-0.76000,991.31
2088,-0.34415,991.50
2089,-0.60619,991.69
2090,-0.57911,991.88
2091,-1.09760,992.06
2092,-1.04517,992.25
2093,-1.21298,992.44
2094,-1.37366,992.63
2095,-1.61578,992.81
2096,-1.40747,993.00
2097,-1.67265,993.19
2098,-1.49578,993.38
2099,-1.30400,993.56
2100,-1.08016,993.75
2101,-0.80417,993.94
2102,-0.67637,994.13
2103,-0.07552,994.31
2104,0.23764,994.50
2105,0.19670,994.69
2106,0.49929,994.88
2107,0.76975,995.06
2108,0.85669,995.25
2109,1.29275,995.44
2110,0.84761,995.63
2111,0.98894,995.81
2112,0.90344,996.00
2113,0.97519,996.19
2114,0.89112,996.38
2115,0.30140,996.56
2116,0.42817,996.75
2117,0.41462,996.94
2118,0.43006,997.13
2119,0.18827,997.31
2120,0.47444,997.50
2121,0.35021,997.69
2122,0.41004,997.88
2123,0.71533,998.06
2124,0.53341,998.25
2125,0.81860,998.44
2126,0.77599,998.63
2127,0.82322,998.81
2128,1.08569,999.00
2129,1.15899,999.19
2130,0.89394,999.38
2131,0.90871,999.56
2132,0.93935,999.75
2133,0.87054,999.94
2134,0.80310,1000.13
2135,0.39590,1000.31
2136,0.36267,1000.50
2137,-0.01537,1000.69
2138,-0.05130,1000.88
2139,0.01703,1001.06
2140,0.01766,1001.25
2141,-0.07636,1001.44
2142,0.32122,1001.63
2143,0.18527,1001.81
2144,0.42173,1002.00
2145,0.71455,1002.19
2146,0.96315,1002.38
2147,1.08553,1002.56
2148,1.28794,1002.75
2149,1.55536,1002.94
2150,1.63695,1003.13
2151,1.61048,1003.31
2152,1.65729,1003.50
2153,1.62923,1003.69
2154,1.60088,1003.88
2155,1.41368,1004.06
2156,1.36388,1004.25
2157,0.85430,1004.44
2158,0.68992,1004.63
2159,0.75577,1004.81
2160,0.07894,1005.00
2161,-0.04986,1005.19
2162,-0.06022,1005.38
2163,-0.09373,1005.56
2164,-0.56702,1005.75
2165,-0.12414,1005.94
2166,-0.44450,1006.13
2167,-0.44542,1006.31
2168,-0.37626,1006.50
2169,-0.18871,1006.69
2170,-0.13491,1006.88
2171,-0.23444,1007.06
2172,-0.20603,1007.25
2173,-0.20596,1007.44
2174,-0.60726,1007.63
2175,-0.31474,1007.81
2176,-0.31285,1008.00
2177,-0.79445,1008.19
2178,-1.02425,1008.38
2179,-0.84095,1008.56
2180,-1.06918,1008.75
2181,-1.15472,1008.94
2182,-1.24282,1009.13
2183,-1.62216,1009.31
2184,-1.42589,1009.50
2185,-1.30500,1009.69
2186,-1.55399,1009.88
2187,-0.86632,1010.06
2188,-0.81577,1010.25
2189,-0.73172,1010.44
2190,-0.70842,1010.63
2191,-0.46047,1010.81
2192,0.01820,1011.00
2193,0.23943,1011.19
2194,0.28835,1011.38
2195,0.15269,1011.56
2196,-0.02211,1011.75
2197,-0.03740,1011.94
2198,-0.01048,1012.13
2199,-0.35788,1012.31
2200,-0.53931,1012.50
2201,-0.81744,1012.69
2202,-1.02302,1012.88
2203,-1.00107,1013.06
2204,-1.52929,1013.25
2205,-1.59231,1013.44
2206,-1.46723,1013.63
2207,-1.51996,1013.81
2208,-1.54492,1014.00
2209,-1.45228,1014.19
2210,-1.23797,1014.38
2211,-1.22848,1014.56
2212,-1.03165,1014.75
2213,-0.60452,1014.94
2214,-0.86913,1015.13
2215,-0.50434,1015.31
2216,-0.28228,1015.50
2217,-0.26266,1015.69
2218,-0.40574,1015.88
2219,-0.21614,1016.06
2220,-0.19317,1016.25
2221,-0.04667,1016.44
2222,-0.32890,1016.63
2223,-0.56686,1016.81
2224,-0.47736,1017.00
2225,-0.37707,1017.19
2226,-0.40658,1017.38
2227,-0.30005,1017.56
2228,-0.07814,1017.75
2229,-0.21095,1017.94
2230,0.44617,1018.13
2231,0.34962,1018.31
2232,0.45993,1018.50
2233,1.05541,1018.69
2234,0.95098,1018.88
2235,1.56425,1019.06
2236,1.33478,1019.25
2237,1.39854,1019.44
2238,1.49586,1019.63
2239,1.41872,1019.81
2240,1.41347,1020.00
