Id,Value
8138,64.480
8139,72.907
8140,44.209
8141,59.962
8142,64.400
8143,37.784
8144,51.650
8145,47.275
8146,48.892
8147,60.478
8148,34.287
8149,33.195
8150,50.086
8151,49.265
8152,60.921
8153,59.710
8154,46.305
8155,43.257
8156,44.746
8157,47.145
8158,54.962
8159,37.070
8160,34.997
8161,49.859
8162,33.733
8163,58.015
8164,58.651
8165,51.204
8166,50.081
8167,40.066
8168,54.249
8169,47.993
8170,36.792
8171,47.372
8172,40.375
8173,57.514
8174,24.917
8175,59.587
8176,57.837
8177,56.766
8178,47.430
8179,39.286
8180,60.948
8181,54.309
8182,49.324
8183,54.250
8184,66.087
8185,44.616
8186,69.049
8187,48.582
8188,44.465
8189,44.406
8190,48.961
8191,56.444
8192,63.817
8193,38.242
8194,50.463
8195,58.362
8196,64.686
8197,55.946
8198,48.036
8199,62.336
8200,44.023
8201,56.598
8202,42.021
8203,49.514
8204,36.798
8205,39.480
8206,46.537
8207,56.183
8208,38.105
8209,45.715
8210,44.497
8211,59.452
8212,38.063
8213,44.342
8214,71.443
8215,49.669
8216,52.894
8217,27.574
8218,39.124
8219,44.920
8220,54.252
8221,51.341
8222,48.848
8223,35.273
8224,59.119
8225,50.176
8226,51.706
8227,41.529
8228,32.915
8229,40.731
8230,45.732
8231,71.074
8232,30.095
8233,44.525
8234,47.748
8235,49.263
8236,54.918
8237,46.555
8238,52.928
8239,69.518
8240,54.837
8241,72.862
8242,58.359
8243,49.079
8244,58.867
8245,46.465
8246,50.226
8247,33.614
8248,40.022
8249,61.298
8250,35.384
8251,67.400
8252,59.295
8253,59.990
8254,59.328
8255,52.377
8256,54.906
8257,36.419
8258,63.982
8259,33.579
8260,29.879
8261,47.731
8262,40.575
8263,52.809
8264,78.834
8265,51.919
8266,42.588
8267,53.585
8268,34.297
8269,67.296
8270,46.426
8271,37.350
8272,53.555
8273,51.971
8274,49.363
8275,32.238
8276,41.451
8277,53.380
8278,59.593
8279,64.997
8280,40.839
8281,59.059
8282,66.754
8283,46.669
8284,48.220
8285,45.939
8286,60.731
8287,49.483
8288,35.497
8289,48.417
8290,35.173
8291,45.944
8292,33.717
8293,63.667
8294,61.060
8295,59.783
8296,14.454
8297,50.478
8298,58.108
8299,49.484
8300,58.594
8301,41.370
8302,34.596
8303,46.495
8304,30.187
8305,53.029
8306,47.617
8307,44.743
8308,35.762
8309,50.843
8310,40.536
8311,35.438
8312,55.226
8313,60.198
8314,53.623
8315,48.736
8316,49.058
8317,49.969
8318,54.520
8319,38.344
8320,44.197
8321,37.458
8322,48.198
8323,50.366
8324,63.268
8325,51.009
8326,53.699
8327,46.037
8328,43.470
8329,53.375
8330,42.926
8331,54.697
8332,57.250
8333,56.136
8334,61.201
8335,53.697
8336,57.815
8337,48.245
8338,45.802
8339,58.480
8340,34.190
8341,51.059
8342,49.043
8343,36.559
8344,42.098
8345,51.644
8346,39.513
8347,47.330
8348,40.619
8349,37.178
8350,66.469
8351,53.953
8352,47.402
8353,42.582
8354,42.749
8355,47.192
8356,36.973
8357,51.755
8358,53.495
8359,47.873
8360,54.939
8361,45.777
8362,55.985
8363,61.927
8364,50.729
8365,42.651
8366,57.751
8367,45.755
8368,40.428
8369,51.438
8370,42.360
8371,51.489
8372,61.360
8373,43.317
8374,44.486
8375,41.560
8376,41.947
8377,55.188
8378,53.374
8379,76.332
8380,55.085
8381,58.266
8382,61.218
8383,57.808
8384,47.157
8385,53.994
8386,72.031
8387,51.123
8388,55.857
8389,43.898
8390,44.795
8391,55.735
8392,59.814
8393,41.280
8394,47.387
8395,42.086
8396,50.936
8397,50.568
8398,61.946
8399,43.332
8400,60.839
8401,58.982
8402,30.283
8403,51.039
8404,33.003
8405,57.376
8406,48.853
8407,57.370
8408,46.736
8409,47.350
8410,47.055
8411,43.888
8412,60.874
8413,45.757
8414,49.875
8415,45.175
8416,31.296
8417,41.664
8418,57.966
8419,55.776
8420,48.896
8421,40.015
8422,44.390
8423,58.737
8424,51.640
8425,40.131
8426,46.142
8427,55.899
8428,39.616
8429,43.625
8430,63.531
8431,55.624
8432,50.090
8433,62.361
8434,38.459
8435,37.705
8436,53.465
8437,47.636
8438,52.434
8439,50.128
8440,45.308
8441,29.744
8442,59.171
8443,53.911
8444,46.206
8445,53.622
8446,75.594
8447,42.555
8448,47.595
8449,49.777
8450,68.346
8451,37.681
8452,41.110
8453,39.974
8454,54.674
8455,58.025
8456,56.980
8457,48.806
8458,49.230
8459,55.582
8460,46.085
8461,34.565
8462,53.700
8463,57.574
8464,55.836
8465,47.092
8466,50.240
8467,59.015
8468,53.946
8469,41.125
8470,52.922
8471,49.744
8472,60.376
8473,61.542
8474,59.166
8475,64.121
8476,51.233
8477,56.781
8478,70.858
8479,54.960
8480,39.323
8481,55.489
8482,59.108
8483,55.466
8484,32.708
8485,37.155
8486,41.516
8487,36.168
8488,50.856
8489,52.021
8490,47.839
8491,27.980
8492,55.359
8493,60.080
8494,33.330
8495,53.008
8496,66.430
8497,46.254
8498,51.613
8499,61.248
8500,45.462
8501,41.717
8502,50.281
8503,61.273
8504,47.279
8505,55.203
8506,31.579
8507,47.732
8508,65.407
8509,31.864
8510,63.767
8511,52.025
8512,68.526
8513,64.887
8514,39.060
8515,37.212
8516,50.895
8517,40.651
8518,58.637
8519,46.712
8520,63.376
8521,60.383
8522,64.249
8523,63.133
8524,82.267
8525,34.132
8526,44.539
8527,73.709
8528,66.485
8529,45.242
8530,56.800
8531,62.623
8532,63.018
8533,41.935
8534,46.913
8535,40.219
8536,37.306
8537,42.468
8538,43.067
8539,52.034
8540,42.720
8541,40.766
8542,69.927
8543,35.950
8544,36.557
8545,25.025
8546,65.621
8547,51.554
8548,39.199
8549,51.446
8550,40.490
8551,49.256
8552,53.885
8553,55.021
8554,53.245
8555,47.036
8556,60.638
8557,45.890
8558,46.556
8559,52.405
8560,63.249
8561,44.426
8562,55.751
8563,37.539
8564,50.219
8565,47.303
8566,55.508
8567,61.788
8568,52.761
8569,38.478
8570,56.373
8571,61.932
8572,54.782
8573,54.283
8574,67.525
8575,56.423
8576,54.953
8577,48.308
8578,63.646
8579,58.248
8580,45.218
8581,39.907
8582,37.434
8583,54.437
8584,58.309
8585,58.120
8586,55.124
8587,58.885
8588,52.491
8589,45.922
8590,51.035
8591,59.463
8592,51.435
8593,31.354
8594,50.684
8595,41.461
8596,51.747
8597,46.257
8598,42.591
8599,57.549
8600,43.147
8601,52.889
8602,58.913
8603,50.760
8604,48.727
8605,43.909
8606,50.274
8607,40.378
8608,51.043
8609,49.367
8610,56.368
8611,54.227
8612,68.066
8613,50.494
8614,51.303
8615,36.169
8616,44.620
8617,54.616
8618,60.198
8619,61.849
8620,61.834
8621,52.572
8622,46.900
8623,50.254
8624,46.864
8625,41.948
8626,61.480
8627,52.196
8628,60.956
8629,41.898
8630,50.892
8631,61.714
8632,64.984
8633,46.373
8634,52.320
8635,45.582
8636,46.886
8637,64.499
8638,39.406
8639,46.033
8640,62.033
8641,55.679
8642,42.300
8643,57.494
8644,34.660
8645,30.536
8646,48.294
8647,56.854
8648,65.175
8649,55.942
8650,45.453
8651,48.615
8652,34.375
8653,51.947
8654,65.335
8655,54.894
8656,38.815
8657,61.854
8658,45.731
8659,44.145
8660,45.690
8661,54.564
8662,57.945
8663,74.992
8664,64.502
8665,55.426
8666,45.245
8667,34.141
8668,49.085
8669,45.338
8670,36.087
8671,45.595
8672,41.554
8673,39.893
8674,43.448
8675,46.130
8676,56.184
8677,58.348
8678,40.255
8679,49.540
8680,26.720
8681,51.949
8682,34.862
8683,55.111
8684,50.689
8685,34.761
8686,45.843
8687,57.455
8688,63.068
8689,47.286
8690,47.671
8691,56.089
8692,54.391
8693,55.000
8694,44.892
8695,51.435
8696,62.119
8697,37.463
8698,54.714
8699,20.844
8700,41.076
8701,42.654
8702,41.663
8703,50.245
8704,71.882
8705,62.988
8706,60.856
8707,37.943
8708,50.899
8709,57.892
8710,53.951
8711,53.188
8712,47.305
8713,41.659
8714,36.680
8715,65.039
8716,42.648
8717,47.633
8718,42.308
8719,57.421
8720,62.019
8721,40.428
8722,48.763
8723,55.845
8724,53.742
8725,50.381
8726,42.441
8727,47.304
8728,62.222
8729,51.772
8730,45.704
8731,47.465
8732,62.140
8733,58.768
8734,62.369
8735,58.122
8736,43.676
8737,45.328
8738,49.386
8739,63.758
8740,54.244
8741,49.803
8742,48.286
8743,31.529
8744,57.285
8745,40.963
8746,54.625
8747,47.539
8748,42.756
8749,50.124
8750,41.367
8751,52.417
8752,60.872
8753,37.209
8754,43.403
8755,39.711
8756,50.209
8757,46.689
8758,49.281
8759,43.549
8760,60.133
8761,58.227
8762,53.142
8763,36.358
8764,65.400
8765,50.978
8766,52.257
8767,46.131
8768,58.937
8769,51.560
8770,41.395
8771,38.091
8772,47.565
8773,65.336
8774,56.691
8775,37.156
8776,41.709
8777,56.085
8778,44.838
8779,49.882
8780,41.319
8781,45.099
8782,45.178
8783,56.314
8784,52.811
8785,49.722
8786,55.588
8787,48.062
8788,48.666
8789,55.689
8790,61.279
8791,45.385
8792,48.761
8793,47.771
8794,51.069
8795,48.521
8796,59.744
8797,28.934
8798,50.045
8799,63.751
8800,55.964
8801,48.944
8802,44.719
8803,55.819
8804,40.925
8805,47.766
8806,57.057
8807,65.686
8808,38.893
8809,50.679
8810,58.501
8811,72.952
8812,52.524
8813,57.387
8814,60.766
8815,25.596
8816,57.206
8817,44.365
8818,48.153
8819,45.758
8820,46.942
8821,34.492
8822,36.116
8823,52.510
8824,33.064
8825,36.913
8826,57.525
8827,53.618
8828,38.722
8829,76.196
8830,53.161
8831,50.935
8832,49.646
8833,53.899
8834,35.081
8835,45.652
8836,64.906
8837,47.522
8838,46.057
8839,48.681
8840,46.280
8841,47.704
8842,57.136
8843,44.920
8844,73.954
8845,48.272
8846,56.157
8847,42.012
8848,36.239
8849,46.383
8850,46.648
8851,49.623
8852,68.770
8853,45.338
8854,43.767
8855,51.287
8856,55.746
8857,40.049
8858,53.182
8859,55.521
8860,52.142
8861,42.349
8862,39.076
8863,66.815
8864,45.524
8865,38.915
8866,33.443
8867,49.460
8868,58.589
8869,41.138
8870,38.284
8871,47.089
8872,61.432
8873,42.340
8874,62.463
8875,33.256
8876,46.642
8877,45.857
8878,51.999
8879,43.671
8880,40.917
8881,46.542
8882,37.518
8883,43.957
8884,56.504
8885,58.922
8886,46.898
8887,64.501
8888,59.332
8889,52.824
8890,60.147
8891,69.644
8892,50.953
8893,47.505
8894,36.376
8895,61.984
8896,45.914
8897,45.596
8898,46.936
8899,52.616
8900,49.894
8901,51.297
8902,37.260
8903,43.178
8904,68.651
8905,38.434
8906,36.635
8907,50.157
8908,51.996
8909,69.292
8910,42.185
8911,59.699
8912,53.732
8913,44.807
8914,38.395
8915,58.122
8916,43.536
8917,61.298
8918,47.291
8919,50.415
8920,51.047
8921,51.731
8922,42.040
8923,56.163
8924,59.941
8925,71.520
8926,50.061
8927,46.572
8928,43.101
8929,48.538
8930,58.604
8931,45.284
8932,59.211
8933,37.328
8934,59.475
8935,29.300
8936,54.301
8937,60.161
8938,56.888
8939,52.378
8940,56.621
8941,56.210
8942,32.162
8943,54.456
8944,57.977
8945,50.552
8946,55.617
8947,56.813
8948,52.973
8949,45.663
8950,57.337
8951,43.958
8952,66.473
8953,40.866
8954,55.952
8955,55.400
8956,30.741
8957,70.678
8958,73.420
8959,66.663
8960,30.024
8961,40.763
8962,60.840
8963,33.807
8964,57.795
8965,46.390
8966,51.540
8967,34.491
8968,40.053
8969,58.270
8970,31.849
8971,55.926
8972,44.947
8973,54.380
8974,51.724
8975,53.695
8976,36.434
8977,44.528
8978,41.624
8979,41.951
8980,33.430
8981,62.208
8982,49.247
8983,46.677
8984,31.910
8985,51.040
8986,37.097
8987,70.623
8988,31.473
8989,58.637
8990,62.905
8991,57.031
8992,51.514
8993,38.724
8994,49.695
8995,36.746
8996,46.592
8997,47.901
8998,38.108
8999,59.319
9000,41.273
9001,31.866
9002,71.860
9003,57.518
9004,50.962
9005,58.416
9006,61.764
9007,54.366
9008,46.742
9009,40.505
9010,44.408
9011,43.092
9012,47.815
9013,48.738
9014,43.852
9015,41.981
9016,43.500
9017,38.027
9018,50.114
9019,35.789
9020,51.266
9021,39.720
9022,61.741
9023,57.395
9024,66.361
9025,53.789
9026,30.721
9027,60.118
9028,45.228
9029,52.684
9030,44.052
9031,54.645
9032,48.912
9033,56.413
9034,33.941
9035,39.259
9036,43.423
9037,56.044
9038,44.431
9039,68.900
9040,61.117
9041,65.357
9042,57.304
9043,32.349
9044,45.770
9045,55.666
9046,48.300
9047,38.280
9048,66.499
9049,60.206
9050,52.985
9051,52.017
9052,63.279
9053,52.501
9054,50.654
9055,44.695
9056,51.128
9057,38.800
9058,39.748
9059,42.088
9060,70.208
9061,42.975
9062,55.105
9063,47.451
9064,33.461
9065,39.209
9066,26.783
9067,57.254
9068,29.123
9069,33.093
9070,63.926
9071,47.538
9072,39.133
9073,41.645
9074,29.932
9075,56.919
9076,44.635
9077,43.986
9078,37.052
9079,38.808
9080,62.696
9081,58.708
9082,73.439
9083,55.263
9084,52.088
9085,66.302
9086,51.624
9087,52.077
9088,52.045
9089,39.654
9090,33.342
9091,50.799
9092,50.216
9093,41.994
9094,38.997
9095,41.909
9096,44.542
9097,54.102
9098,39.114
9099,50.501
9100,55.169
9101,54.231
9102,39.535
9103,49.718
9104,66.792
9105,58.689
9106,42.396
9107,46.112
9108,39.271
9109,63.254
9110,44.121
9111,53.751
9112,67.053
9113,42.362
9114,36.694
9115,58.414
9116,46.442
9117,34.849
9118,52.951
9119,70.346
9120,60.989
9121,49.933
9122,68.092
9123,76.136
9124,44.192
9125,58.157
9126,41.628
9127,62.869
9128,71.621
9129,57.687
9130,46.086
9131,44.131
9132,83.174
9133,62.481
9134,51.112
9135,61.262
9136,50.113
9137,56.904
9138,67.613
9139,51.101
9140,48.517
9141,51.089
9142,40.261
9143,54.187
9144,48.029
9145,50.741
9146,41.685
9147,57.990
9148,38.083
9149,63.846
9150,48.013
9151,42.458
9152,56.026
9153,67.950
9154,49.865
9155,48.853
9156,50.566
9157,51.558
9158,57.278
9159,39.224
9160,39.449
9161,54.082
9162,25.779
9163,56.496
9164,44.586
9165,45.058
9166,61.397
9167,52.760
9168,55.660
9169,41.750
9170,63.048
9171,45.171
9172,52.043
9173,48.866
9174,62.427
9175,35.638
9176,44.340
9177,53.265
9178,42.894
9179,37.455
9180,36.945
9181,46.108
9182,60.349
9183,77.040
9184,43.441
9185,48.049
9186,76.628
9187,48.657
9188,49.716
9189,58.620
9190,46.800
9191,61.250
9192,50.454
9193,44.304
9194,40.198
9195,42.494
9196,40.101
9197,36.956
9198,62.453
9199,44.556
9200,63.247
9201,44.021
9202,52.597
9203,34.090
9204,28.040
9205,52.806
9206,46.000
9207,41.572
9208,50.086
9209,31.885
9210,53.287
9211,59.170
9212,61.000
9213,41.927
9214,44.075
9215,56.996
9216,48.311
9217,61.500
9218,57.297
9219,51.762
9220,54.329
9221,56.681
9222,40.456
9223,35.061
9224,51.392
9225,64.723
9226,44.544
9227,43.498
9228,67.000
9229,45.455
9230,56.332
9231,46.132
9232,65.050
9233,55.650
9234,54.656
9235,53.015
9236,66.993
9237,36.566
9238,55.741
9239,42.508
9240,44.884
9241,44.654
9242,41.521
9243,65.104
9244,46.153
9245,53.071
9246,47.360
9247,53.243
9248,61.051
9249,59.455
9250,62.835
9251,52.953
9252,52.313
9253,41.698
9254,41.168
9255,40.832
9256,52.329
9257,66.752
9258,27.107
9259,71.461
9260,54.934
9261,50.697
9262,52.911
9263,53.670
9264,59.193
9265,37.069
9266,57.383
9267,53.370
9268,25.238
9269,42.276
9270,60.080
9271,48.730
9272,34.302
9273,47.693
9274,64.899
9275,47.434
9276,44.914
9277,44.822
9278,52.842
9279,53.988
9280,70.881
9281,55.673
9282,46.381
9283,50.221
9284,55.885
9285,29.749
9286,63.586
9287,57.124
9288,54.204
9289,64.850
9290,42.721
9291,42.299
9292,46.210
9293,30.430
9294,43.325
9295,53.662
9296,59.261
9297,59.835
9298,34.678
9299,45.930
9300,66.288
9301,48.901
9302,46.610
9303,43.787
9304,51.078
9305,57.203
9306,41.915
9307,46.291
9308,44.554
9309,57.388
9310,64.262
9311,36.752
9312,40.251
9313,53.178
9314,57.051
9315,58.772
9316,40.572
9317,30.547
9318,58.474
9319,49.854
9320,46.252
9321,39.708
9322,55.638
9323,57.593
9324,47.416
9325,49.868
9326,57.900
9327,42.362
9328,60.911
9329,45.173
9330,41.340
9331,50.241
9332,37.522
9333,56.988
9334,76.329
9335,36.304
9336,45.125
9337,61.709
9338,50.699
9339,43.493
9340,56.783
9341,51.301
9342,41.523
9343,66.340
9344,34.573
9345,48.172
9346,41.420
9347,43.958
9348,47.927
9349,51.846
9350,53.664
9351,59.982
9352,50.224
9353,47.414
9354,50.076
9355,33.238
9356,47.837
9357,39.824
9358,58.285
9359,60.501
9360,56.898
9361,58.123
9362,46.893
9363,53.347
9364,54.889
9365,53.408
9366,65.837
9367,54.593
9368,57.654
9369,51.031
9370,42.820
9371,43.206
9372,53.245
9373,60.218
9374,54.209
9375,40.543
9376,51.959
9377,50.089
9378,51.481
9379,62.476
9380,47.104
9381,50.705
9382,49.948
9383,39.218
9384,23.356
9385,63.261
9386,49.354
9387,64.151
9388,57.635
9389,48.905
9390,59.684
9391,56.923
9392,47.173
9393,47.119
9394,56.756
9395,76.651
9396,62.953
9397,51.497
9398,42.454
9399,64.751
9400,36.656
9401,40.855
9402,41.219
9403,61.615
9404,64.680
9405,42.910
9406,49.109
9407,43.959
9408,42.166
9409,57.758
9410,56.683
9411,68.737
9412,34.397
9413,44.924
9414,26.751
9415,48.127
9416,31.141
9417,71.365
9418,49.628
9419,45.371
9420,51.960
9421,52.213
9422,55.703
9423,54.120
9424,42.563
9425,47.277
9426,48.260
9427,60.543
9428,37.278
9429,53.096
9430,62.260
9431,31.902
9432,67.328
9433,47.011
9434,63.062
9435,43.864
9436,52.745
9437,55.200
9438,57.325
9439,57.424
9440,63.217
9441,42.396
9442,34.069
9443,21.094
9444,61.848
9445,57.859
9446,30.617
9447,43.588
9448,44.735
9449,52.424
9450,55.676
9451,51.496
9452,74.691
9453,60.864
9454,60.421
9455,59.874
9456,46.561
9457,43.013
9458,46.622
9459,45.995
9460,79.779
9461,48.059
9462,43.364
9463,55.678
9464,59.552
9465,53.567
9466,77.693
9467,51.832
9468,53.355
9469,63.926
9470,59.604
9471,52.902
9472,52.269
9473,42.475
9474,48.797
9475,45.538
9476,28.638
9477,52.429
9478,52.311
9479,43.929
9480,58.529
9481,52.772
9482,44.762
9483,42.404
9484,43.369
9485,63.197
9486,52.819
9487,48.654
9488,51.408
9489,60.415
9490,66.894
9491,48.383
9492,30.447
9493,48.425
9494,58.218
9495,44.673
9496,51.501
9497,37.190
9498,43.223
9499,45.334
9500,50.476
9501,33.417
9502,51.588
9503,55.106
9504,56.880
9505,39.294
9506,41.007
9507,68.660
9508,54.018
9509,48.204
9510,62.042
9511,36.163
9512,61.121
9513,48.968
9514,46.941
9515,54.002
9516,55.141
9517,67.633
9518,53.338
9519,45.522
9520,33.299
9521,51.598
9522,51.364
9523,55.249
9524,42.037
9525,48.547
9526,25.499
9527,45.839
9528,47.163
9529,53.996
9530,59.148
9531,50.004
9532,33.194
9533,46.990
9534,40.750
9535,50.711
9536,58.058
9537,64.266
9538,37.544
9539,36.934
9540,49.742
9541,52.638
9542,56.245
9543,47.514
9544,59.149
9545,53.656
9546,59.774
9547,43.624
9548,44.897
9549,60.179
9550,34.372
9551,38.843
9552,48.486
9553,57.365
9554,50.662
9555,51.110
9556,58.050
9557,37.553
9558,36.820
9559,65.751
9560,48.179
9561,40.439
9562,61.264
9563,50.349
9564,56.038
9565,47.982
9566,36.588
9567,59.578
9568,66.916
9569,49.751
9570,48.284
9571,46.864
9572,54.527
9573,53.982
9574,52.337
9575,59.486
9576,51.594
9577,30.201
9578,35.019
9579,48.507
9580,50.922
9581,43.509
9582,52.788
9583,47.671
9584,45.950
9585,56.601
9586,55.260
9587,40.159
9588,27.524
9589,61.959
9590,37.406
9591,81.881
9592,48.931
9593,64.582
9594,44.173
9595,50.993
9596,30.873
9597,42.939
9598,52.513
9599,59.920
9600,58.324
9601,71.174
9602,47.201
9603,74.345
9604,61.695
9605,61.817
9606,78.698
9607,48.375
9608,32.963
9609,47.764
9610,54.338
9611,44.507
9612,52.978
9613,43.045
9614,42.461
9615,48.246
9616,56.118
9617,56.781
9618,58.475
9619,47.101
9620,29.839
9621,31.010
9622,60.089
9623,38.236
9624,44.500
9625,44.054
9626,54.593
9627,42.138
9628,55.899
9629,41.278
9630,49.639
9631,53.019
9632,39.897
9633,52.977
9634,42.913
9635,40.191
9636,40.833
9637,35.850
9638,73.016
9639,50.963
9640,37.547
9641,34.809
9642,36.144
9643,49.418
9644,36.574
9645,40.674
9646,36.587
9647,42.173
9648,51.150
9649,38.539
9650,70.248
9651,50.923
9652,49.182
9653,64.412
9654,46.414
9655,51.780
9656,45.412
9657,54.641
9658,22.077
9659,61.576
9660,39.554
9661,59.631
9662,34.946
9663,72.808
9664,54.413
9665,38.436
9666,49.997
9667,47.128
9668,63.959
9669,62.242
9670,61.160
9671,51.962
9672,59.000
9673,40.229
9674,45.931
9675,34.695
9676,41.793
9677,47.164
9678,61.400
9679,53.066
9680,49.315
9681,55.780
9682,56.228
9683,59.034
9684,41.884
9685,25.986
9686,70.398
9687,48.347
9688,71.225
9689,56.074
9690,42.242
9691,59.389
9692,66.348
9693,42.358
9694,48.639
9695,44.584
9696,56.944
9697,35.007
9698,44.085
9699,61.666
9700,51.031
9701,51.864
9702,60.276
9703,56.926
9704,51.236
9705,59.771
9706,43.383
9707,39.209
9708,63.810
9709,51.841
9710,43.625
9711,74.436
9712,39.046
9713,33.656
9714,67.328
9715,65.206
9716,58.069
9717,37.283
9718,57.594
9719,48.835
9720,33.743
9721,51.905
9722,44.148
9723,63.910
9724,44.161
9725,41.296
9726,43.905
9727,50.497
9728,43.865
9729,76.898
9730,48.986
9731,70.829
9732,40.726
9733,61.512
9734,56.876
9735,33.444
9736,56.505
9737,61.972
9738,56.218
9739,52.748
9740,62.537
9741,40.328
9742,60.405
9743,41.670
9744,66.326
9745,68.342
9746,30.124
9747,65.831
9748,53.004
9749,47.963
9750,37.760
9751,44.809
9752,54.357
9753,40.877
9754,58.346
9755,43.937
9756,42.620
9757,62.870
9758,47.090
9759,58.827
9760,36.685
9761,41.312
9762,44.154
9763,49.194
9764,65.311
9765,52.658
9766,48.919
9767,57.460
9768,52.390
9769,41.813
9770,72.873
9771,44.616
9772,34.566
9773,32.768
9774,34.722
9775,52.392
9776,59.538
9777,56.224
9778,56.121
9779,48.344
9780,40.460
9781,53.795
9782,65.039
9783,39.344
9784,60.815
9785,79.171
9786,54.234
9787,44.076
9788,51.844
9789,55.191
9790,38.703
9791,53.240
9792,47.582
9793,37.112
9794,46.329
9795,53.085
9796,63.570
9797,41.781
9798,48.869
9799,43.695
9800,64.620
9801,56.673
9802,35.645
9803,54.214
9804,30.649
9805,42.879
9806,60.966
9807,36.804
9808,43.542
9809,53.229
9810,23.368
9811,57.883
9812,39.691
9813,46.943
9814,33.994
9815,55.592
9816,45.601
9817,68.113
9818,41.161
9819,35.953
9820,48.981
9821,63.407
9822,54.842
9823,35.612
9824,62.116
9825,56.300
9826,46.519
9827,42.232
9828,48.186
9829,53.297
9830,52.508
9831,52.731
9832,45.313
9833,50.045
9834,55.701
9835,40.057
9836,54.603
9837,50.841
9838,57.440
9839,68.502
9840,50.790
9841,56.546
9842,50.778
9843,40.646
9844,59.904
9845,55.913
9846,35.238
9847,54.259
9848,49.981
9849,44.805
9850,31.187
9851,31.453
9852,60.743
9853,33.286
9854,45.424
9855,46.801
9856,46.315
9857,33.596
9858,60.046
9859,55.043
9860,59.432
9861,54.815
9862,45.874
9863,45.245
9864,53.224
9865,51.611
9866,68.387
9867,34.600
9868,61.673
9869,56.005
9870,62.847
9871,65.994
9872,53.018
9873,69.644
9874,48.441
9875,38.064
9876,60.410
9877,49.621
9878,52.746
9879,34.667
9880,35.463
9881,55.772
9882,48.537
9883,38.461
9884,34.800
9885,42.487
9886,41.777
9887,45.030
9888,65.225
9889,62.070
9890,49.020
9891,58.307
9892,44.754
9893,55.314
9894,48.530
9895,50.818
9896,58.785
9897,38.291
9898,32.798
9899,40.558
9900,57.480
9901,62.405
9902,62.638
9903,53.114
9904,44.657
9905,51.440
9906,39.225
9907,51.508
9908,51.948
9909,48.666
9910,47.350
9911,58.032
9912,53.084
9913,63.440
9914,57.575
9915,59.816
9916,47.592
9917,41.086
9918,60.005
9919,41.412
9920,59.073
9921,52.988
9922,37.004
9923,55.166
9924,60.926
9925,56.818
9926,61.815
9927,55.303
9928,31.514
9929,38.094
9930,47.449
9931,59.618
9932,55.474
9933,46.316
9934,46.776
9935,52.649
9936,44.554
9937,36.111
9938,32.794
9939,67.464
9940,47.110
9941,58.183
9942,39.118
9943,60.431
9944,47.885
9945,45.277
9946,41.579
9947,37.916
9948,40.263
9949,60.832
9950,48.521
9951,68.149
9952,60.498
9953,63.023
9954,47.027
9955,41.501
9956,58.424
9957,47.347
9958,33.266
9959,42.841
9960,59.680
9961,51.621
9962,38.504
9963,63.861
9964,41.617
9965,35.729
9966,60.149
9967,28.705
9968,42.239
9969,57.265
9970,56.331
9971,37.181
9972,64.087
9973,44.514
9974,61.559
9975,67.925
9976,34.154
9977,42.664
9978,53.493
9979,30.998
9980,43.129
9981,51.797
9982,51.570
9983,38.697
9984,52.103
9985,64.033
9986,47.942
9987,60.958
9988,67.233
9989,43.808
9990,66.395
9991,47.225
9992,70.614
9993,45.891
9994,46.188
9995,37.398
9996,47.319
9997,44.524
9998,55.485
9999,42.582
