Id,Group,Value
6326,B,57.487
6327,B,57.420
6328,B,55.888
6329,B,51.217
6330,B,47.630
6331,B,51.856
6332,B,62.398
6333,B,54.763
6334,B,67.528
6335,B,52.075
6336,B,52.821
6337,B,46.668
6338,B,58.478
6339,B,61.103
6340,B,53.026
6341,B,58.223
6342,B,53.469
6343,B,51.789
6344,B,54.878
6345,B,65.256
6346,B,53.825
6347,B,51.683
6348,B,65.858
6349,B,51.142
6350,B,61.263
6351,B,57.892
6352,B,57.908
6353,B,45.625
6354,B,51.087
6355,B,49.609
6356,B,58.810
6357,B,64.223
6358,B,50.329
6359,B,53.196
6360,B,61.169
6361,B,47.005
6362,B,57.401
6363,B,42.044
6364,B,56.125
6365,B,42.805
6366,B,51.667
6367,B,55.015
6368,B,41.676
6369,B,48.176
6370,B,55.167
6371,B,66.700
6372,B,62.556
6373,B,51.142
6374,B,50.749
6375,B,55.784
6376,B,48.749
6377,B,56.339
6378,B,54.453
6379,B,44.091
6380,B,56.489
6381,B,51.702
6382,B,49.705
6383,B,55.732
6384,B,59.517
6385,B,53.338
6386,B,41.475
6387,B,70.170
6388,B,61.350
6389,B,61.499
6390,B,56.878
6391,B,53.732
6392,B,56.498
6393,B,55.047
6394,B,47.585
6395,B,50.916
6396,B,55.418
6397,B,47.308
6398,B,63.055
6399,B,49.373
6400,B,61.893
6401,B,46.184
6402,B,63.498
6403,B,45.368
6404,B,50.929
6405,B,63.592
6406,B,62.110
6407,B,49.797
6408,B,54.623
6409,B,50.817
6410,B,52.012
6411,B,46.733
6412,B,56.673
6413,B,49.811
6414,B,54.909
6415,B,47.070
6416,B,56.838
6417,B,43.301
6418,B,66.127
6419,B,57.212
6420,B,60.659
6421,B,51.135
6422,B,54.594
6423,B,52.506
6424,B,51.794
6425,B,53.476
6426,B,53.692
6427,B,48.559
6428,B,53.379
6429,B,51.581
6430,B,49.862
6431,B,52.670
6432,B,56.231
6433,B,47.375
6434,B,47.918
6435,B,59.097
6436,B,56.858
6437,B,47.938
6438,B,51.770
6439,B,47.597
6440,B,54.835
6441,B,49.007
6442,B,49.454
6443,B,49.517
6444,B,53.172
6445,B,53.651
6446,B,59.662
6447,B,57.542
6448,B,52.952
6449,B,56.327
6450,B,58.334
6451,B,61.536
6452,B,44.937
6453,B,57.569
6454,B,60.529
6455,B,59.506
6456,B,56.546
6457,B,64.246
6458,B,57.661
6459,B,57.146
6460,B,56.017
6461,B,50.118
6462,B,54.194
6463,B,59.622
6464,B,59.550
6465,B,56.908
6466,B,65.413
6467,B,50.930
6468,B,51.983
6469,B,58.722
6470,B,44.908
6471,B,55.847
6472,B,48.342
6473,B,62.410
6474,B,56.210
6475,B,53.940
6476,B,56.908
6477,B,68.073
6478,B,50.077
6479,B,53.641
6480,B,55.568
6481,B,55.645
6482,B,49.330
6483,B,43.949
6484,B,54.656
6485,B,59.968
6486,B,62.471
6487,B,50.569
6488,B,48.872
6489,B,56.296
6490,B,49.409
6491,B,62.258
6492,B,61.028
6493,B,57.589
6494,B,52.108
6495,B,62.328
6496,B,56.713
6497,B,46.516
6498,B,55.252
6499,B,55.308
6500,B,61.581
6501,B,57.296
6502,B,63.306
6503,B,63.034
6504,B,53.193
6505,B,57.967
6506,B,51.045
6507,B,56.374
6508,B,49.458
6509,B,56.333
6510,B,61.200
6511,B,47.585
6512,B,55.756
6513,B,46.726
6514,B,47.971
6515,B,55.682
6516,B,54.594
6517,B,53.778
6518,B,50.997
6519,B,54.598
6520,B,66.538
6521,B,60.280
6522,B,52.636
6523,B,54.922
6524,B,46.135
6525,B,51.536
6526,B,65.510
6527,B,58.861
6528,B,51.490
6529,B,58.907
6530,B,48.748
6531,B,51.145
6532,B,50.802
6533,B,42.429
6534,B,65.072
6535,B,50.925
6536,B,53.233
6537,B,62.169
6538,B,46.942
6539,B,62.968
6540,B,56.598
6541,B,52.379
6542,B,56.794
6543,B,53.209
6544,B,54.700
6545,B,53.014
6546,B,54.629
6547,B,56.070
6548,B,57.940
6549,B,63.818
6550,B,59.306
6551,B,52.352
6552,B,38.588
6553,B,61.658
6554,B,47.677
6555,B,50.655
6556,B,48.433
6557,B,42.343
6558,B,64.981
6559,B,59.743
6560,B,64.333
6561,B,63.309
6562,B,53.830
6563,B,61.250
6564,B,56.707
6565,B,57.073
6566,B,37.386
6567,B,50.091
6568,B,62.441
6569,B,48.052
6570,B,55.963
6571,B,60.006
6572,B,40.274
6573,B,53.714
6574,B,48.184
6575,B,49.718
6576,B,59.755
6577,B,51.131
6578,B,52.024
6579,B,60.885
6580,B,57.135
6581,B,69.247
6582,B,61.671
6583,B,59.079
6584,B,47.234
6585,B,59.813
6586,B,61.410
6587,B,58.739
6588,B,43.647
6589,B,48.143
6590,B,57.259
6591,B,56.095
6592,B,55.726
6593,B,62.371
6594,B,55.801
6595,B,58.131
6596,B,59.029
6597,B,57.775
6598,B,49.536
6599,B,46.346
6600,B,57.987
6601,B,51.598
6602,B,58.340
6603,B,53.220
6604,B,52.976
6605,B,51.648
6606,B,49.721
6607,B,57.860
6608,B,57.160
6609,B,52.066
6610,B,55.712
6611,B,54.568
6612,B,57.318
6613,B,50.647
6614,B,70.542
6615,B,65.556
6616,B,56.495
6617,B,50.485
6618,B,63.871
6619,B,52.020
6620,B,57.628
6621,B,57.559
6622,B,51.546
6623,B,67.854
6624,B,60.054
6625,B,50.468
6626,B,74.167
6627,B,41.093
6628,B,54.494
6629,B,55.299
6630,B,51.516
6631,B,61.549
6632,B,64.918
6633,B,49.704
6634,B,51.265
6635,B,49.865
6636,B,57.856
6637,B,56.895
6638,B,50.019
6639,B,48.924
6640,B,56.258
6641,B,54.865
6642,B,57.532
6643,B,62.238
6644,B,47.860
6645,B,60.969
6646,B,62.408
6647,B,53.008
6648,B,66.233
6649,B,52.558
6650,B,62.145
6651,B,48.903
6652,B,56.069
6653,B,61.309
6654,B,54.719
6655,B,50.739
6656,B,53.883
6657,B,61.321
6658,B,58.881
6659,B,60.340
6660,B,44.807
6661,B,53.204
6662,B,53.048
6663,B,53.762
6664,B,47.833
6665,B,47.017
6666,B,60.704
6667,B,58.790
6668,B,57.937
6669,B,56.621
6670,B,58.371
6671,B,48.766
6672,B,61.169
6673,B,57.530
6674,B,52.983
6675,B,60.490
6676,B,61.834
6677,B,61.211
6678,B,60.204
6679,B,44.695
6680,B,60.440
6681,B,72.635
6682,B,59.351
6683,B,54.267
6684,B,56.800
6685,B,50.518
6686,B,49.744
6687,B,60.661
6688,B,51.056
6689,B,49.174
6690,B,51.958
6691,B,49.522
6692,B,58.480
6693,B,53.398
6694,B,46.666
6695,B,39.730
6696,B,52.798
6697,B,61.323
6698,B,69.402
6699,B,51.086
6700,B,68.450
6701,B,49.397
6702,B,61.618
6703,B,69.062
6704,B,48.876
6705,B,55.994
6706,B,57.849
6707,B,52.339
6708,B,54.926
6709,B,56.667
6710,B,58.418
6711,B,49.032
6712,B,60.638
6713,B,51.082
6714,B,57.797
6715,B,54.897
6716,B,59.033
6717,B,64.239
6718,B,49.725
6719,B,50.993
6720,B,43.163
6721,B,70.843
6722,B,65.150
6723,B,53.268
6724,B,58.521
6725,B,58.696
6726,B,45.155
6727,B,66.331
6728,B,54.153
6729,B,56.569
6730,B,54.546
6731,B,51.250
6732,B,47.630
6733,B,58.385
6734,B,49.802
6735,B,61.518
6736,B,56.058
6737,B,51.701
6738,B,59.437
6739,B,56.266
6740,B,53.700
6741,B,54.988
6742,B,51.671
6743,B,59.471
6744,B,50.969
6745,B,49.141
6746,B,53.492
6747,B,42.791
6748,B,61.660
6749,B,53.167
6750,B,50.995
6751,B,53.055
6752,B,51.253
6753,B,63.339
6754,B,44.411
6755,B,58.630
6756,B,57.688
6757,B,60.065
6758,B,59.165
6759,B,49.934
6760,B,61.984
6761,B,59.531
6762,B,62.976
6763,B,40.550
6764,B,49.735
6765,B,44.925
6766,B,62.075
6767,B,53.481
6768,B,46.938
6769,B,53.982
6770,B,66.795
6771,B,52.907
6772,B,55.663
6773,B,58.218
6774,B,52.412
6775,B,52.628
6776,B,58.577
6777,B,51.725
6778,B,61.389
6779,B,50.059
6780,B,57.664
6781,B,56.375
6782,B,56.067
6783,B,60.597
6784,B,64.986
6785,B,60.954
6786,B,66.907
6787,B,59.678
6788,B,45.731
6789,B,54.619
6790,B,61.284
6791,B,57.990
6792,B,54.135
6793,B,52.975
6794,B,53.370
6795,B,54.267
6796,B,55.057
6797,B,61.792
6798,B,61.994
6799,B,59.868
6800,B,54.132
6801,B,58.471
6802,B,57.629
6803,B,49.805
6804,B,49.483
6805,B,60.811
6806,B,61.037
6807,B,63.036
6808,B,60.273
6809,B,51.856
6810,B,46.380
6811,B,46.981
6812,B,47.073
6813,B,62.237
6814,B,57.753
6815,B,65.998
6816,B,58.013
6817,B,52.045
6818,B,73.726
6819,B,52.882
6820,B,68.124
6821,B,47.430
6822,B,54.706
6823,B,52.723
6824,B,55.319
6825,B,45.581
6826,B,40.497
6827,B,57.144
6828,B,56.240
6829,B,56.790
6830,B,60.841
6831,B,56.235
6832,B,46.952
6833,B,50.554
6834,B,58.078
6835,B,67.440
6836,B,58.995
6837,B,46.886
6838,B,57.697
6839,B,52.447
6840,B,55.087
6841,B,57.338
6842,B,63.231
6843,B,58.197
6844,B,58.432
6845,B,47.825
6846,B,51.163
6847,B,69.102
6848,B,65.915
6849,B,59.389
6850,B,58.937
6851,B,54.647
6852,B,63.019
6853,B,53.655
6854,B,67.814
6855,B,62.069
6856,B,64.156
6857,B,58.482
6858,B,49.484
6859,B,55.185
6860,B,52.314
6861,B,55.984
6862,B,55.134
6863,B,62.296
6864,B,47.508
6865,B,56.942
6866,B,52.312
6867,B,57.752
6868,B,57.420
6869,B,77.775
6870,B,46.537
6871,B,61.139
6872,B,54.050
6873,B,52.742
6874,B,60.693
6875,B,59.421
6876,B,56.909
6877,B,56.469
6878,B,55.220
6879,B,60.080
6880,B,55.158
6881,B,49.149
6882,B,59.700
6883,B,54.802
6884,B,59.181
6885,B,46.728
6886,B,57.335
6887,B,55.586
6888,B,66.346
6889,B,63.846
6890,B,58.311
6891,B,63.473
6892,B,53.421
6893,B,62.324
6894,B,62.264
6895,B,49.325
6896,B,53.213
6897,B,56.193
6898,B,52.588
6899,B,51.597
6900,B,47.451
6901,B,50.678
6902,B,56.135
6903,B,55.908
6904,B,51.058
6905,B,55.184
6906,B,50.407
6907,B,53.263
6908,B,49.042
6909,B,51.903
6910,B,51.320
6911,B,60.158
6912,B,69.746
6913,B,51.452
6914,B,55.641
6915,B,55.318
6916,B,52.445
6917,B,56.369
6918,B,56.103
6919,B,50.385
6920,B,45.179
6921,B,58.463
6922,B,58.248
6923,B,49.276
6924,B,54.845
6925,B,54.419
6926,B,54.571
6927,B,53.179
6928,B,53.857
6929,B,54.291
6930,B,64.637
6931,B,48.139
6932,B,58.879
6933,B,57.214
6934,B,52.308
6935,B,53.513
6936,B,44.247
6937,B,51.226
6938,B,62.186
6939,B,44.670
6940,B,55.595
6941,B,47.535
6942,B,60.103
6943,B,51.324
6944,B,50.440
6945,B,55.216
6946,B,53.475
6947,B,52.161
6948,B,53.662
6949,B,66.437
6950,B,52.902
6951,B,52.121
6952,B,51.688
6953,B,65.197
6954,B,53.511
6955,B,60.456
6956,B,59.024
6957,B,64.767
6958,B,52.421
6959,B,66.637
6960,B,50.099
6961,B,48.596
6962,B,49.084
6963,B,56.119
6964,B,62.725
6965,B,44.622
6966,B,55.617
6967,B,58.553
6968,B,56.370
6969,B,55.355
6970,B,51.293
6971,B,60.396
6972,B,57.396
6973,B,55.223
6974,B,56.602
6975,B,63.943
6976,B,65.071
6977,B,44.080
6978,B,59.961
6979,B,54.376
6980,B,58.156
6981,B,64.292
6982,B,51.465
6983,B,62.793
6984,B,61.532
6985,B,55.692
6986,B,57.951
6987,B,63.833
6988,B,58.293
6989,B,54.123
6990,B,59.862
6991,B,62.621
6992,B,59.249
6993,B,62.299
6994,B,56.481
6995,B,49.178
6996,B,54.414
6997,B,62.425
6998,B,55.676
6999,B,59.256
7000,B,59.048
7001,B,52.648
7002,B,52.504
7003,B,54.552
7004,B,54.570
7005,B,53.378
7006,B,61.497
7007,B,45.187
7008,B,51.290
7009,B,62.332
7010,B,55.744
7011,B,53.531
7012,B,55.207
7013,B,48.090
7014,B,57.424
7015,B,54.665
7016,B,50.047
7017,B,61.884
7018,B,55.129
7019,B,53.798
7020,B,47.762
7021,B,49.355
7022,B,48.381
7023,B,61.357
7024,B,60.565
7025,B,44.957
7026,B,50.248
7027,B,50.410
7028,B,53.508
7029,B,61.705
7030,B,53.305
7031,B,61.992
7032,B,42.250
7033,B,53.465
7034,B,53.468
7035,B,55.711
7036,B,63.636
7037,B,57.484
7038,B,56.720
7039,B,55.667
7040,B,61.353
7041,B,61.492
7042,B,55.578
7043,B,51.823
7044,B,47.980
7045,B,57.766
7046,B,61.881
7047,B,50.826
7048,B,61.307
7049,B,47.340
7050,B,48.585
7051,B,53.637
7052,B,49.743
7053,B,52.819
7054,B,64.470
7055,B,66.071
7056,B,55.610
7057,B,51.006
7058,B,65.165
7059,B,55.935
7060,B,54.746
7061,B,57.356
7062,B,44.829
7063,B,52.317
7064,B,54.101
7065,B,56.352
7066,B,64.073
7067,B,58.579
7068,B,48.438
7069,B,58.764
7070,B,53.592
7071,B,57.072
7072,B,55.299
7073,B,53.432
7074,B,48.095
7075,B,63.692
7076,B,47.473
7077,B,54.103
7078,B,50.353
7079,B,54.199
7080,B,54.215
7081,B,61.939
7082,B,50.941
7083,B,58.573
7084,B,42.847
7085,B,54.273
7086,B,50.246
7087,B,45.108
7088,B,50.627
7089,B,48.719
7090,B,55.602
7091,B,55.058
7092,B,57.615
7093,B,44.690
7094,B,53.794
7095,B,56.714
7096,B,41.515
7097,B,64.183
7098,B,57.213
7099,B,58.744
7100,B,58.252
7101,B,52.310
7102,B,63.924
7103,B,50.025
7104,B,49.540
7105,B,61.003
7106,B,49.157
7107,B,38.152
7108,B,48.617
7109,B,45.589
7110,B,46.693
7111,B,48.770
7112,B,48.693
7113,B,64.374
7114,B,59.760
7115,B,50.493
7116,B,61.965
7117,B,58.286
7118,B,59.383
7119,B,57.678
7120,B,56.697
7121,B,48.510
7122,B,53.990
7123,B,56.887
7124,B,55.616
7125,B,61.678
7126,B,51.723
7127,B,48.385
7128,B,50.188
7129,B,53.621
7130,B,56.286
7131,B,60.965
7132,B,66.172
7133,B,65.816
7134,B,65.379
7135,B,49.569
7136,B,65.464
7137,B,50.780
7138,B,52.320
7139,B,57.078
7140,B,58.545
7141,B,56.540
7142,B,52.533
7143,B,65.966
7144,B,48.865
7145,B,49.532
7146,B,60.317
7147,B,54.081
7148,B,67.559
7149,B,52.691
7150,B,45.831
7151,B,47.708
7152,B,54.645
7153,B,56.519
7154,B,62.536
7155,B,63.276
7156,B,54.983
7157,B,47.202
7158,B,51.102
7159,B,50.900
7160,B,52.388
7161,B,58.835
7162,B,45.381
7163,B,51.983
7164,B,47.498
7165,B,46.846
7166,B,66.248
7167,B,61.748
7168,B,61.092
7169,B,62.899
7170,B,61.689
7171,B,50.694
7172,B,53.036
7173,B,49.088
7174,B,58.733
7175,B,62.880
7176,B,50.679
7177,B,55.102
7178,B,57.609
7179,B,45.541
7180,B,58.354
7181,B,54.163
7182,B,54.324
7183,B,62.624
7184,B,63.002
7185,B,51.657
7186,B,48.209
7187,B,60.208
7188,B,51.024
7189,B,56.684
7190,B,59.984
7191,B,54.634
7192,B,53.752
7193,B,53.957
7194,B,67.632
7195,B,55.188
7196,B,56.717
7197,B,64.188
7198,B,49.410
7199,B,45.792
7200,B,51.995
7201,B,48.875
7202,B,55.431
7203,B,65.375
7204,B,51.896
7205,B,44.252
7206,B,52.695
7207,B,51.214
7208,B,65.621
7209,B,54.323
7210,B,47.844
7211,B,64.793
7212,B,59.088
7213,B,54.908
7214,B,53.848
7215,B,49.045
7216,B,53.391
7217,B,53.298
7218,B,48.510
7219,B,53.392
7220,B,54.394
7221,B,55.323
7222,B,54.757
7223,B,57.656
7224,B,62.990
7225,B,57.574
7226,B,52.818
7227,B,48.260
7228,B,54.359
7229,B,50.741
7230,B,58.197
7231,B,61.597
7232,B,49.755
7233,B,51.684
7234,B,61.043
7235,B,45.770
7236,B,51.884
7237,B,51.285
7238,B,59.445
7239,B,56.355
7240,B,47.433
7241,B,46.255
7242,B,53.647
7243,B,59.469
7244,B,51.525
7245,B,52.233
7246,B,49.503
7247,B,56.693
7248,B,52.172
7249,B,49.348
7250,B,65.211
7251,B,58.133
7252,B,50.523
7253,B,57.284
7254,B,59.906
7255,B,56.552
7256,B,67.490
7257,B,63.380
7258,B,54.653
7259,B,48.528
7260,B,47.543
7261,B,60.868
7262,B,45.285
7263,B,52.730
7264,B,66.242
7265,B,65.899
7266,B,60.287
7267,B,60.456
7268,B,57.556
7269,B,52.486
7270,B,62.720
7271,B,72.850
7272,B,42.765
7273,B,62.199
7274,B,57.734
7275,B,49.802
7276,B,62.137
7277,B,54.850
7278,B,49.930
7279,B,56.294
7280,B,62.972
7281,B,60.893
7282,B,63.420
7283,B,53.386
7284,B,53.285
7285,B,61.263
7286,B,62.053
7287,B,54.820
7288,B,54.586
7289,B,53.618
7290,B,49.690
7291,B,53.381
7292,B,56.637
7293,B,57.400
7294,B,55.186
7295,B,52.618
7296,B,57.605
7297,B,55.548
7298,B,50.738
7299,B,47.447
7300,B,57.422
7301,B,55.723
7302,B,53.116
7303,B,49.677
7304,B,72.421
7305,B,54.636
7306,B,68.186
7307,B,48.104
7308,B,56.854
7309,B,61.627
7310,B,61.019
7311,B,57.929
7312,B,47.956
7313,B,64.843
7314,B,45.495
7315,B,62.834
7316,B,51.919
7317,B,54.099
7318,B,66.733
7319,B,56.845
7320,B,62.501
7321,B,71.525
7322,B,58.785
7323,B,53.768
7324,B,47.178
7325,B,53.183
7326,B,56.779
7327,B,55.571
7328,B,45.415
7329,B,62.721
7330,B,62.309
7331,B,65.955
7332,B,69.937
7333,B,60.606
7334,B,46.212
7335,B,59.549
7336,B,52.726
7337,B,39.953
7338,B,63.369
7339,B,56.454
7340,B,49.296
7341,B,53.064
7342,B,57.716
7343,B,54.810
7344,B,53.761
7345,B,58.244
7346,B,59.389
7347,B,61.646
7348,B,49.504
7349,B,54.395
7350,B,56.750
7351,B,45.200
7352,B,57.340
7353,B,62.869
7354,B,58.350
7355,B,49.745
7356,B,62.309
7357,B,52.460
7358,B,51.008
7359,B,48.768
7360,B,61.247
7361,B,60.760
7362,B,66.456
7363,B,55.909
7364,B,42.697
7365,B,46.654
7366,B,50.952
7367,B,57.787
7368,B,56.821
7369,B,53.074
7370,B,53.938
7371,B,57.039
7372,B,59.512
7373,B,52.712
7374,B,49.593
7375,B,51.214
7376,B,46.622
7377,B,46.494
7378,B,59.968
7379,B,51.943
7380,B,68.370
7381,B,48.727
7382,B,57.567
7383,B,58.246
7384,B,48.845
7385,B,41.856
7386,B,64.075
7387,B,55.135
7388,B,46.873
7389,B,60.129
7390,B,48.858
7391,B,60.820
7392,B,53.411
7393,B,72.698
7394,B,53.778
7395,B,62.262
7396,B,51.324
7397,B,49.631
7398,B,58.413
7399,B,45.846
7400,B,47.462
7401,B,50.406
7402,B,48.129
7403,B,54.075
7404,B,57.557
7405,B,57.042
7406,B,66.956
7407,B,57.337
7408,B,60.597
7409,B,58.375
7410,B,48.187
7411,B,48.484
7412,B,57.533
7413,B,60.814
7414,B,47.716
7415,B,57.055
7416,B,47.669
7417,B,59.277
7418,B,53.430
7419,B,51.937
7420,B,49.177
7421,B,59.391
7422,B,52.585
7423,B,53.326
7424,B,62.766
7425,B,56.930
7426,B,59.434
7427,B,56.000
7428,B,55.734
7429,B,47.880
7430,B,47.473
7431,B,53.149
7432,B,60.069
7433,B,46.329
7434,B,65.192
7435,B,49.702
7436,B,63.635
7437,B,55.232
7438,B,50.693
7439,B,50.576
7440,B,53.159
7441,B,47.392
7442,B,52.844
7443,B,65.464
7444,B,62.156
7445,B,57.394
7446,B,66.597
7447,B,50.388
7448,B,63.938
7449,B,55.044
7450,B,46.837
7451,B,59.231
7452,B,58.777
7453,B,50.674
7454,B,49.732
7455,B,50.735
7456,B,49.603
7457,B,61.496
7458,B,64.887
7459,B,56.612
7460,B,61.926
7461,B,53.252
7462,B,48.367
7463,B,45.293
7464,B,48.431
7465,B,52.896
7466,B,61.739
7467,B,58.110
7468,B,52.618
7469,B,57.249
7470,B,57.522
7471,B,49.640
7472,B,56.555
7473,B,56.986
7474,B,52.872
7475,B,55.737
7476,B,48.619
7477,B,51.971
7478,B,52.306
7479,B,63.211
7480,B,53.584
7481,B,46.348
7482,B,65.894
7483,B,47.591
7484,B,54.420
7485,B,53.527
7486,B,64.698
7487,B,54.535
7488,B,54.514
7489,B,50.751
7490,B,60.285
7491,B,55.508
7492,B,41.674
7493,B,61.349
7494,B,49.009
7495,B,58.109
7496,B,56.028
7497,B,60.144
7498,B,47.571
7499,B,55.115
7500,B,56.626
7501,B,65.495
7502,B,53.564
7503,B,50.628
7504,B,46.475
7505,B,57.233
7506,B,60.745
7507,B,51.328
7508,B,52.209
7509,B,46.014
7510,B,54.839
7511,B,57.568
7512,B,56.255
7513,B,53.504
7514,B,55.742
7515,B,55.819
7516,B,60.814
7517,B,40.889
7518,B,44.449
7519,B,64.693
7520,B,53.940
7521,B,48.252
7522,B,57.730
7523,B,56.123
7524,B,51.966
7525,B,42.233
7526,B,65.530
7527,B,51.185
7528,B,55.535
7529,B,54.395
7530,B,53.733
7531,B,57.174
7532,B,56.959
7533,B,54.956
7534,B,51.490
7535,B,56.664
7536,B,57.510
7537,B,59.823
7538,B,53.851
7539,B,41.678
7540,B,47.715
7541,B,55.970
7542,B,53.677
7543,B,57.092
7544,B,47.083
7545,B,58.294
7546,B,51.884
7547,B,50.268
7548,B,50.140
7549,B,48.423
7550,B,51.721
7551,B,52.755
7552,B,61.258
7553,B,58.531
7554,B,59.240
7555,B,54.034
7556,B,56.295
7557,B,51.231
7558,B,55.018
7559,B,54.521
7560,B,56.877
7561,B,44.811
7562,B,59.144
7563,B,60.452
7564,B,45.864
7565,B,56.521
7566,B,54.960
7567,B,60.327
7568,B,54.694
7569,B,60.027
7570,B,58.910
7571,B,53.213
7572,B,52.620
7573,B,51.294
7574,B,51.698
7575,B,62.096
7576,B,58.297
7577,B,56.810
7578,B,58.966
7579,B,45.049
7580,B,51.593
7581,B,59.853
7582,B,63.116
7583,B,63.735
7584,B,59.658
7585,B,53.268
7586,B,56.465
7587,B,54.533
7588,B,54.137
7589,B,51.577
7590,B,60.599
7591,B,62.163
7592,B,60.044
7593,B,60.507
7594,B,55.775
7595,B,50.031
7596,B,58.919
7597,B,56.671
7598,B,44.815
7599,B,53.963
7600,B,56.866
7601,B,49.824
7602,B,49.337
7603,B,52.962
7604,B,54.243
7605,B,51.771
7606,B,50.210
7607,B,50.228
7608,B,41.890
7609,B,50.883
7610,B,53.384
7611,B,47.054
7612,B,46.394
7613,B,43.647
7614,B,63.582
7615,B,54.015
7616,B,55.715
7617,B,53.872
7618,B,61.269
7619,B,49.847
7620,B,53.871
7621,B,51.714
7622,B,50.689
7623,B,61.936
7624,B,66.844
7625,B,59.292
7626,B,50.041
7627,B,64.935
7628,B,53.040
7629,B,59.086
7630,B,55.488
7631,B,49.508
7632,B,55.741
7633,B,54.368
7634,B,55.616
7635,B,63.353
7636,B,58.492
7637,B,49.930
7638,B,51.567
7639,B,51.673
7640,B,47.647
7641,B,61.691
7642,B,50.335
7643,B,53.137
7644,B,60.341
7645,B,53.219
7646,B,48.768
7647,B,51.387
7648,B,44.993
7649,B,45.644
7650,B,52.760
7651,B,55.729
7652,B,54.071
7653,B,52.300
7654,B,60.429
7655,B,56.180
7656,B,61.935
7657,B,58.639
7658,B,60.952
7659,B,45.266
7660,B,59.341
7661,B,48.511
7662,B,60.924
7663,B,67.571
7664,B,53.995
7665,B,63.374
7666,B,56.522
7667,B,56.874
7668,B,49.686
7669,B,47.466
7670,B,57.437
7671,B,62.856
7672,B,58.783
7673,B,62.272
7674,B,59.485
7675,B,53.616
7676,B,60.549
7677,B,51.843
7678,B,51.394
7679,B,53.620
7680,B,51.694
7681,B,60.163
7682,B,58.328
7683,B,38.934
7684,B,56.125
7685,B,53.896
7686,B,58.411
7687,B,49.097
7688,B,54.026
7689,B,57.398
7690,B,50.262
7691,B,53.080
7692,B,65.330
7693,B,49.674
7694,B,58.031
7695,B,59.719
7696,B,58.749
7697,B,57.847
7698,B,54.604
7699,B,53.888
7700,B,47.737
7701,B,56.446
7702,B,57.698
7703,B,47.857
7704,B,56.689
7705,B,60.130
7706,B,44.145
7707,B,46.965
7708,B,53.685
7709,B,48.911
7710,B,57.554
7711,B,53.109
7712,B,44.659
7713,B,61.025
7714,B,54.565
7715,B,60.198
7716,B,50.491
7717,B,48.619
7718,B,61.256
7719,B,56.248
7720,B,47.829
7721,B,51.034
7722,B,65.169
7723,B,54.225
7724,B,63.047
7725,B,59.524
7726,B,51.801
7727,B,61.594
7728,B,59.375
7729,B,59.199
7730,B,57.394
7731,B,51.224
7732,B,50.551
7733,B,57.203
7734,B,50.601
7735,B,53.747
7736,B,53.064
7737,B,60.111
7738,B,54.285
7739,B,55.107
7740,B,51.043
7741,B,50.436
7742,B,59.893
7743,B,43.963
7744,B,52.083
7745,B,43.515
7746,B,60.214
7747,B,60.949
7748,B,62.067
7749,B,55.246
7750,B,56.624
7751,B,39.214
7752,B,45.440
7753,B,56.734
7754,B,49.033
7755,B,58.316
7756,B,54.505
7757,B,56.133
7758,B,57.027
7759,B,52.950
7760,B,47.497
7761,B,48.291
7762,B,55.486
7763,B,66.693
7764,B,52.598
7765,B,47.914
7766,B,46.388
7767,B,54.265
7768,B,62.897
7769,B,42.946
7770,B,69.427
7771,B,45.867
7772,B,50.878
7773,B,65.414
7774,B,61.461
7775,B,55.757
7776,B,50.860
7777,B,62.959
7778,B,54.057
7779,B,60.288
7780,B,45.814
7781,B,57.496
7782,B,52.846
7783,B,56.859
7784,B,48.888
7785,B,58.692
7786,B,54.919
7787,B,51.231
7788,B,64.045
7789,B,68.783
7790,B,56.293
7791,B,55.816
7792,B,64.019
7793,B,61.573
7794,B,48.866
7795,B,60.617
7796,B,56.669
7797,B,59.323
7798,B,59.037
7799,B,58.037
7800,B,56.557
7801,B,53.644
7802,B,47.323
7803,B,53.945
7804,B,46.480
7805,B,60.781
7806,B,58.005
7807,B,45.831
7808,B,50.044
7809,B,60.799
7810,B,59.301
7811,B,62.732
7812,B,58.758
7813,B,52.917
7814,B,62.196
7815,B,66.325
7816,B,59.635
7817,B,51.618
7818,B,59.881
7819,B,62.327
7820,B,76.719
7821,B,56.332
7822,B,52.669
7823,B,59.087
7824,B,53.692
7825,B,61.106
7826,B,53.059
7827,B,52.572
7828,B,57.621
7829,B,66.879
7830,B,54.043
7831,B,64.545
7832,B,60.594
7833,B,52.298
7834,B,51.802
7835,B,56.075
7836,B,54.165
7837,B,53.903
7838,B,57.308
7839,B,61.194
7840,B,53.230
7841,B,44.770
7842,B,61.233
7843,B,52.817
7844,B,55.993
7845,B,44.802
7846,B,49.005
7847,B,51.708
7848,B,54.989
7849,B,57.643
7850,B,60.432
7851,B,51.052
7852,B,57.189
7853,B,63.975
7854,B,60.955
7855,B,59.202
7856,B,62.964
7857,B,59.511
7858,B,57.522
7859,B,61.832
7860,B,52.609
7861,B,64.223
7862,B,55.012
7863,B,54.748
7864,B,55.342
7865,B,61.056
7866,B,50.365
7867,B,58.704
7868,B,54.013
7869,B,59.930
7870,B,53.603
7871,B,53.214
7872,B,59.463
7873,B,52.813
7874,B,59.634
7875,B,58.608
7876,B,60.024
7877,B,50.429
7878,B,56.743
7879,B,66.467
