Id,X,Y,Class
882,-0.8599,-1.4693,A
883,-0.4581,-0.0879,A
884,-0.6576,-0.3890,A
885,-0.8460,-1.0623,A
886,-1.5044,-1.4887,A
887,-2.6036,-0.7868,A
888,-1.6179,-0.5516,A
889,-0.0431,-1.6220,A
890,-1.1460,-0.7280,A
891,-2.0371,0.0413,A
892,-1.4862,-2.0018,A
893,-0.3423,-1.9536,A
894,0.2922,-1.3205,A
895,-0.1786,-1.1856,A
896,-0.6588,-2.0771,A
897,-1.2327,-0.7381,A
898,-1.2061,-1.2833,A
899,-0.4368,-0.6539,A
900,0.0229,-0.8159,A
901,-0.8680,-0.5613,A
902,-1.1272,-2.1112,A
903,-1.3609,-0.5565,A
904,-0.8362,-0.6141,A
905,0.2108,-0.6441,A
906,0.3106,-1.7298,A
907,-0.5326,-0.0838,A
908,-2.2257,0.2231,A
909,-1.2281,-1.0180,A
910,-0.6925,-1.7806,A
911,-1.4943,0.0249,A
912,-0.6782,-2.0570,A
913,0.1382,-0.6429,A
914,-1.0371,-0.9021,A
915,-1.7265,-0.2127,A
916,-0.4822,-0.2472,A
917,-0.8706,-0.3739,A
918,0.1314,-1.3820,A
919,-2.2321,-0.9865,A
920,-2.0738,-0.3511,A
921,-1.5651,-1.5558,A
922,-1.8570,-0.1254,A
923,-0.9799,-1.4989,A
924,-0.3738,-0.8593,A
925,-1.4992,-0.9601,A
926,-1.8654,-1.3227,A
927,-0.7296,-0.7406,A
928,-0.5611,0.1398,A
929,-1.8357,-1.2072,A
930,-1.1496,-0.6232,A
931,-2.2703,-1.1683,A
932,-0.5307,-2.0989,A
933,-0.9536,-1.5458,A
934,-1.4156,-1.7418,A
935,-1.2474,-0.7666,A
936,-1.8886,-0.3164,A
937,-0.3156,-0.0462,A
938,-0.8955,-1.8803,A
939,0.0659,-0.9116,A
940,-0.4653,-1.5910,A
941,-0.8655,-0.3505,A
942,-1.6835,-0.2011,A
943,-0.5046,-0.0656,A
944,-1.3194,-2.2985,A
945,-1.0428,-0.5326,A
946,-1.3190,-0.5378,A
947,-1.0905,-0.3765,A
948,-0.9911,-2.2793,A
949,-0.3168,-1.5225,A
950,-1.1800,-2.0983,A
951,-1.9079,-0.7665,A
952,-0.8538,-1.7639,A
953,-0.3621,-0.6705,A
954,-1.7709,-0.4982,A
955,-1.4390,0.1228,A
956,-1.1255,-1.3849,A
957,-1.4950,-1.9161,A
958,0.8117,-1.2729,A
959,-1.4957,-0.7496,A
960,-0.4561,0.4043,A
961,-1.8110,-0.0186,A
962,0.0888,-1.1054,A
963,-0.9269,-0.3046,A
964,-0.5853,-1.4367,A
965,-0.6452,-1.6905,A
966,-1.4800,-0.5776,A
967,0.5230,-1.8313,A
968,-0.9967,-0.4760,A
969,-1.0061,-1.3183,A
970,-1.5085,-2.1638,A
971,-0.7194,-1.1968,A
972,-1.2052,-0.9428,A
973,-0.8690,-0.9044,A
974,-1.1889,-2.0037,A
975,-1.0179,1.0126,A
976,-0.5854,-1.1635,A
977,-0.0313,-1.7300,A
978,-0.8233,-1.3876,A
979,0.2417,-0.4059,A
980,-0.8577,-2.0704,A
981,0.3738,-1.4162,A
982,-1.7644,-1.1191,A
983,-1.1458,-1.4792,A
984,-1.5445,-1.0708,A
985,1.2111,-1.9370,A
986,-0.2140,-1.3775,A
987,0.4236,-1.1036,A
988,-0.7459,-0.9459,A
989,-1.3979,-1.0552,A
990,-1.6105,-0.5606,A
991,-1.5446,0.1822,A
992,-0.1315,-0.6913,A
993,-1.3093,-1.1210,A
994,-0.5492,-0.4847,A
995,-1.3514,-0.7931,A
996,0.8552,-0.9297,A
997,-0.7804,0.0183,A
998,-1.1240,-1.7679,A
999,-1.1776,-1.0089,A
1000,-0.2994,-0.8963,A
1001,-1.5043,-0.9273,A
1002,-0.9177,-0.4358,A
1003,-1.0111,-1.7701,A
1004,-1.8559,-1.1938,A
1005,-2.0490,-1.6553,A
1006,-0.9957,-1.5533,A
1007,-1.1668,-0.0108,A
1008,-1.8020,-1.1135,A
1009,-0.8811,-0.8484,A
1010,-0.7726,-0.3574,A
1011,-1.1956,-1.0945,A
1012,-0.4885,-1.2608,A
1013,-0.8039,-0.5399,A
1014,-0.8595,-0.5893,A
1015,-0.4672,-1.7943,A
1016,-1.1553,-0.6958,A
1017,-0.9072,-1.0715,A
1018,-2.1168,-0.3417,A
1019,-0.0694,-0.9122,A
1020,-0.7473,-1.2882,A
1021,-1.3909,-1.8883,A
1022,-0.7361,-0.1960,A
1023,-0.5811,-1.2587,A
1024,0.1669,-1.5318,A
1025,-1.4931,-1.8438,A
1026,-1.4626,-1.2669,A
1027,-1.9059,-0.9836,A
1028,-0.8711,-0.4078,A
1029,-0.8190,1.5315,A
1030,-0.3737,-0.3602,A
1031,-0.8010,-2.1293,A
1032,-0.6355,-0.5062,A
1033,-1.6967,0.0875,A
1034,-0.4503,-1.0071,A
1035,-1.3704,-2.2005,A
1036,-1.1661,-1.7729,A
1037,-1.1727,0.5165,A
1038,-1.0563,-0.8788,A
1039,-1.1717,-0.7473,A
1040,-0.8810,-0.8134,A
1041,-0.9645,-1.5018,A
1042,-1.4623,-1.6303,A
1043,-0.6725,-0.8380,A
1044,-0.9689,-0.8216,A
1045,-1.2823,-0.7945,A
1046,-1.3722,-2.4191,A
1047,-0.7360,-1.7673,A
1048,-0.4652,-0.7707,A
1049,-0.9279,-1.5862,A
1050,-1.0528,-1.0082,A
1051,-0.5640,-0.2575,A
1052,-0.5185,-1.6612,A
1053,-1.9976,-1.1622,A
1054,-0.5361,-1.2348,A
1055,-1.3492,-0.0598,A
1056,-1.0344,-1.8331,A
1057,-2.0258,-0.4766,A
1058,-0.8881,-1.0407,A
1059,-0.6782,-1.0929,A
1060,-1.4752,-0.8609,A
1061,-1.0199,-1.6409,A
1062,-0.7936,-0.7623,A
1063,-0.6697,-1.3549,A
1064,-1.6373,-1.6927,A
1065,0.0734,-1.2785,A
1066,-2.3536,-2.3407,A
1067,-2.1798,-0.1900,A
1068,-1.3436,-0.0917,A
1069,-1.3163,-0.4927,A
1070,-0.8206,-0.9378,A
1071,-1.6297,-2.1042,A
1072,-1.3737,0.2587,A
1073,-0.5615,-0.5676,A
1074,-1.2050,-2.4185,A
1075,-0.6046,-0.1423,A
1076,-1.0694,-2.2495,A
1077,-1.7157,-1.1387,A
1078,-1.9671,0.5120,A
1079,-1.0279,-1.2552,A
1080,-0.1953,-0.8395,A
1081,-1.5818,-1.4395,A
1082,-1.0433,-0.7562,A
1083,-0.9445,-0.7415,A
1084,-1.3955,-2.4315,A
1085,-1.3057,-1.9435,A
1086,-1.7000,-1.1954,A
1087,-1.3564,-0.0540,A
1088,-1.4019,-1.0215,A
1089,-1.5908,-0.9044,A
1090,-1.9159,-1.0844,A
1091,-1.0480,-1.3855,A
1092,-0.6393,-0.5691,A
1093,-1.2347,-2.7546,A
1094,-1.3249,-0.7840,A
1095,-0.2342,-1.7330,A
1096,-1.3109,-0.6915,A
1097,-1.8509,-1.3428,A
1098,-2.0831,-1.6644,A
1099,-0.3210,-1.7778,A
1100,-0.7920,-0.5590,A
1101,-0.5491,0.4538,A
1102,-0.4542,0.0073,A
1103,-0.2863,-0.6740,A
1104,0.4503,-1.2259,A
1105,-0.4589,-0.1649,A
1106,-1.4686,-1.0249,A
1107,-1.2498,-0.9458,A
1108,-0.9134,-1.1666,A
1109,0.0597,-2.1641,A
1110,-1.5046,-0.4190,A
1111,-0.5608,-0.5320,A
1112,-1.2805,-1.2219,A
1113,-1.6140,-0.6842,A
1114,-0.0716,-1.3360,A
1115,0.0174,-0.8606,A
1116,-0.7060,-1.8158,A
1117,-0.1459,-0.4517,A
1118,-0.2823,-0.4995,A
1119,-1.5330,0.0104,A
1120,-0.4212,-1.8881,A
1121,-0.2209,-2.2046,A
1122,-1.8254,-1.8757,A
1123,-2.2820,-1.4248,A
1124,-0.3912,-0.7220,A
1125,-0.8407,-1.2193,A
1126,-1.8517,-1.0421,A
1127,-0.6767,-1.2972,A
1128,-1.0081,-0.8461,A
1129,-1.4529,-0.4845,A
1130,-1.5545,-0.8390,A
1131,-1.2646,-0.1045,A
1132,-0.6091,-0.8711,A
1133,-0.1889,-1.2102,A
1134,-1.5582,-1.1865,A
1135,-1.5606,-1.4001,A
1136,-0.2163,-1.6878,A
1137,-1.7000,-0.4764,A
1138,-1.6376,-1.1681,A
1139,-1.1190,-0.7998,A
1140,-1.4651,-0.7270,A
1141,0.6693,-1.0636,A
1142,-0.8697,-1.6079,A
1143,-0.6141,-2.1659,A
1144,-1.4934,-1.1215,A
1145,-0.9513,-1.4836,A
1146,-2.5582,-1.8717,A
1147,-0.4828,-1.2188,A
1148,-1.2834,-0.4163,A
1149,-1.1773,-1.6176,A
1150,-0.9650,-2.2379,A
1151,-1.7642,-2.0417,A
1152,0.0137,-2.5756,A
1153,-1.6734,-0.7444,A
1154,-0.4804,-0.2250,A
1155,-1.2202,-0.9251,A
1156,-1.7899,-1.0814,A
1157,-0.5809,-1.7804,A
1158,-0.9719,-0.2675,A
1159,-0.3301,-1.9439,A
1160,-0.8401,-0.6603,A
1161,-2.1585,-1.4046,A
1162,-1.1411,-1.7722,A
1163,-2.0596,-0.9673,A
1164,-0.5820,-0.9313,A
1165,-1.6010,-0.8984,A
1166,-0.4125,-1.1228,A
1167,-1.2222,-0.6676,A
1168,-0.8426,-0.8984,A
1169,-0.2218,-1.1551,A
1170,-0.8879,-0.0275,A
1171,-1.5875,-0.1040,A
1172,-0.6350,-0.9949,A
1173,-1.0176,-0.8537,A
1174,-1.2817,-1.6713,A
1175,-1.5695,-0.1542,A
1176,-1.8576,-0.6402,A
1177,-0.7421,-1.1275,A
1178,-0.5008,-0.4632,A
1179,-1.0630,-1.7796,A
1180,-1.4238,-0.7655,A
1181,-0.5639,-0.6313,A
1182,-0.2057,-1.4733,A
1183,-1.3834,-0.5874,A
1184,-1.0905,-2.2079,A
1185,-0.9177,-0.2726,A
1186,-1.1107,-0.3683,A
1187,-1.8457,-1.6844,A
1188,-2.4111,-0.3786,A
1189,0.1816,-2.0168,A
1190,0.4208,-1.4493,A
1191,-1.6456,-1.5592,A
1192,-0.7126,-1.7348,A
1193,-1.6873,0.5022,A
1194,-0.5809,-0.3491,A
1195,-0.2585,-1.2676,A
1196,0.0423,-1.4432,A
1197,-0.9458,-1.2423,A
1198,-1.5168,-0.8826,A
1199,-1.9749,-1.4935,A
1200,-0.4176,-1.8771,A
1201,0.1224,-1.0242,A
1202,-1.3520,-2.4823,A
1203,0.1665,-1.2822,A
1204,0.0778,-1.4625,A
1205,-1.0063,-1.5255,A
1206,-2.8214,-0.7483,A
1207,0.5955,-1.0010,A
1208,-2.2157,-1.4697,A
1209,-0.5161,0.3592,A
1210,-0.9124,-0.8628,A
1211,-0.7768,-1.2822,A
1212,-0.1496,-1.7050,A
1213,-1.5337,-0.7382,A
1214,-0.7229,-2.0445,A
1215,-2.3641,-0.6485,A
1216,-0.3238,-1.0399,A
1217,-0.4828,-1.7941,A
1218,-0.6173,-0.5917,A
1219,0.2622,-0.8271,A
1220,-1.0372,-0.9745,A
1221,-0.9021,-2.0248,A
1222,-0.5689,-0.5719,A
1223,-1.1844,-0.5321,A
1224,-0.0507,-1.8358,A
1225,-0.2547,-1.3812,A
1226,-0.5251,0.1747,A
1227,-0.3019,-0.7643,A
1228,-0.8260,-2.1214,A
1229,-1.5585,-0.4991,A
1230,-0.6840,-1.0100,A
1231,-1.9660,-1.3707,A
1232,0.0955,-1.3809,A
1233,-1.8434,0.4298,A
1234,-0.2171,-0.8068,A
1235,-0.0295,-0.3991,A
1236,-0.4660,-1.6404,A
1237,-0.1605,-1.5043,A
1238,-0.7162,-2.1109,A
1239,-1.9293,-0.0806,A
1240,-1.5084,-0.3857,A
1241,-1.1722,-0.2367,A
1242,0.4696,-1.4011,A
1243,-1.3701,-0.7238,A
1244,-0.9946,-1.4663,A
1245,-0.6862,-1.8295,A
1246,0.2193,-0.3867,A
1247,0.0253,-0.3216,A
1248,-0.4067,-0.6677,A
1249,-0.1431,-1.4518,A
1250,-0.3766,-0.1383,A
1251,-1.6890,-0.2890,A
1252,-1.5024,-0.5331,A
1253,-1.6978,-0.3171,A
1254,-1.0074,-0.9109,A
1255,-2.2357,-2.3344,A
1256,-0.6217,-0.6138,A
1257,-1.6543,-0.7363,A
1258,-0.4954,-0.5461,A
1259,-1.5016,-1.7149,A
1260,0.3239,-0.8850,A
1261,-1.5581,-1.5243,A
1262,-0.2956,-1.1786,A
1263,-1.9805,-1.0825,A
1264,-0.3135,-1.2633,A
1265,-1.2303,-0.2284,A
1266,-2.4904,-0.3394,A
1267,-1.8831,-0.2465,A
1268,-1.4534,-1.6021,A
1269,0.2710,-0.9724,A
1270,-0.2346,-0.5000,A
1271,-0.5955,-0.9955,A
1272,-0.2526,-1.1708,A
1273,-0.2234,-2.1645,A
1274,-1.6635,-2.3322,A
1275,-1.7242,-0.9736,A
1276,-0.2984,-0.7864,A
1277,0.1192,0.3062,A
1278,-0.1746,-2.0491,A
1279,-1.0359,-1.0018,A
1280,-0.7765,-0.6513,A
1281,-1.2195,-0.9908,A
1282,-1.1445,-1.2238,A
1283,-1.9011,-1.1127,A
1284,-1.9526,-0.1112,A
1285,-1.2052,-1.0898,A
1286,-1.0349,-1.5600,A
1287,-0.4997,-1.3199,A
1288,-0.6807,0.9454,A
1289,-0.6410,-1.2452,A
1290,-1.3349,-0.8983,A
1291,-1.3229,-0.9511,A
1292,-1.5254,-1.6232,A
1293,-0.9123,-0.9028,A
1294,-1.1813,0.1919,A
1295,-1.2373,-0.8400,A
1296,-0.7896,-1.5616,A
1297,-1.4431,-0.4705,A
1298,-0.4191,-0.8368,A
1299,-0.7520,-1.1790,A
1300,-0.2122,-0.6497,A
1301,-1.0571,-0.5645,A
1302,-0.4096,-0.9641,A
1303,-1.8541,-1.1146,A
1304,-0.2388,-2.0349,A
1305,-0.4240,-1.0777,A
1306,-2.3907,-2.2656,A
1307,-0.6390,-2.4305,A
1308,-0.3529,-0.7754,A
1309,-1.2007,-1.2520,A
1310,0.1034,-1.1259,A
1311,-1.0496,-0.6921,A
1312,-1.1798,-1.5529,A
1313,-1.1090,-1.2064,A
1314,-0.0881,-0.6744,A
1315,-1.9858,-0.5371,A
1316,-1.7339,-2.0182,A
1317,-1.8528,-2.3949,A
1318,-0.1964,-1.5185,A
1319,-0.4206,-1.3047,A
1320,-1.0651,0.1421,A
1321,-0.2177,-0.6955,A
1322,-1.5125,-1.6943,A
1323,-0.4202,-0.7992,A
1324,-1.2363,-0.5537,A
1325,-0.5368,-1.5146,A
1326,0.3385,-1.1559,A
1327,-0.7756,0.5211,A
1328,-0.5608,-0.5364,A
1329,-0.3389,-0.5086,A
1330,-0.2488,0.5117,A
1331,-1.2841,-2.0875,A
1332,-1.7828,-1.7736,A
1333,-1.7142,-0.2294,A
1334,-1.3612,-0.5591,A
1335,-0.8580,-1.5456,A
1336,-0.6799,-1.2279,A
1337,-0.3344,-0.8365,A
1338,-1.6757,-1.3362,A
1339,-1.3397,-0.4272,A
1340,-0.2433,-2.4073,A
1341,-2.9857,-1.5165,A
1342,-1.0364,-0.4401,A
1343,-1.4326,-0.9914,A
1344,-0.6235,-0.7818,A
1345,-0.6076,0.0353,A
1346,-1.4813,-0.5154,A
1347,-1.9806,-1.4725,A
1348,-1.8168,-0.8951,A
1349,-0.7525,-0.9695,A
1350,-0.3429,-1.0109,A
1351,-1.0262,0.0401,A
1352,-0.9860,-1.6639,A
1353,-0.4383,-0.9304,A
1354,-0.8484,0.4615,A
1355,-1.0288,-1.7030,A
1356,-1.5554,-1.1221,A
1357,-0.5175,1.2316,A
1358,0.4746,-0.7159,A
1359,-0.6011,-0.6590,A
1360,0.5877,-1.2451,A
1361,-0.6989,-0.5376,A
1362,-1.2586,-1.0758,A
1363,-1.0491,-0.3191,A
1364,-1.4219,-0.7368,A
1365,-1.2193,-0.9257,A
1366,-0.7404,-0.7366,A
1367,-0.1527,-0.2828,A
1368,-0.7495,-1.5110,A
1369,-1.6554,-0.6440,A
1370,-0.3326,-0.4731,A
1371,-0.6326,-1.8755,A
1372,-0.2186,-2.3423,A
1373,-0.5632,-0.7748,A
1374,-1.3987,-0.7543,A
1375,-1.2384,-1.1289,A
1376,-1.0215,-0.9702,A
1377,-2.6391,-1.7135,A
1378,-2.1198,-1.1633,A
1379,0.5019,-2.5024,A
1380,-1.4708,-0.7969,A
1381,-0.1912,-0.9750,A
1382,-0.4904,-1.6767,A
1383,-0.2265,-0.6170,A
1384,0.1897,-0.9163,A
1385,-0.2227,-1.5340,A
1386,0.0897,-0.5086,A
1387,-0.8763,-0.2646,A
1388,-0.0224,-1.8027,A
1389,-0.6190,-0.6451,A
1390,-1.6320,-1.6825,A
1391,-1.2522,-2.0695,A
1392,-2.2865,-0.3478,A
1393,-0.4751,-1.4354,A
1394,-1.2420,-0.1775,A
1395,-1.2223,-1.5403,A
1396,-1.3203,-0.5456,A
1397,-0.9473,-0.2844,A
1398,-2.1960,-0.9861,A
1399,-0.8025,-0.4903,A
1400,-0.5595,-0.8582,A
1401,-1.8515,-1.4008,A
1402,-1.2406,-0.9897,A
1403,0.0164,-0.0314,A
1404,-0.9849,-0.4701,A
1405,-1.9378,-1.9178,A
1406,-1.4302,0.2489,A
1407,-0.7176,-1.6375,A
1408,-0.5232,-1.4415,A
1409,-0.9890,-1.2112,A
1410,-0.4201,-1.8857,A
1411,-0.2876,-1.0758,A
1412,-1.4574,-0.5225,A
1413,-1.0197,-0.6182,A
1414,-1.7093,-1.5134,A
1415,-0.8495,0.0680,A
1416,-1.2444,-0.9202,A
1417,-2.1515,-1.3130,A
1418,-1.6709,0.0734,A
1419,0.2077,-0.2609,A
1420,-0.4890,-1.8110,A
1421,-1.4554,-0.3507,A
1422,-2.0704,-0.5915,A
1423,-0.3510,-1.7005,A
1424,-1.6867,-0.1203,A
1425,-1.9021,-1.6186,A
1426,-1.2887,-1.0590,A
1427,-2.2175,-2.2036,A
1428,-0.6715,-1.2291,A
1429,-1.0348,-1.4342,A
1430,0.0033,-2.4804,A
1431,0.2598,-0.8147,A
1432,-0.5258,-1.2745,A
1433,-0.8229,-0.3403,A
1434,-1.0879,-2.2914,A
1435,-1.1803,-1.7583,A
1436,-0.7509,-0.3793,A
1437,0.3527,-1.2937,A
1438,-1.0618,-1.1505,A
1439,-2.1468,-0.7105,A
1440,-1.5626,-0.8882,A
1441,-2.0692,-1.4453,A
1442,-1.3279,0.1820,A
1443,-1.7088,-1.4830,A
1444,-1.6856,0.2026,A
1445,-1.0520,-1.7760,A
1446,0.0283,-1.1586,A
1447,-1.5597,-0.8649,A
1448,-0.9887,-0.4522,A
1449,-1.3244,-0.9689,A
1450,-1.2580,-1.7017,A
1451,-1.5170,-0.4573,A
1452,-0.4748,-0.8769,A
1453,-0.8510,-1.5144,A
1454,-2.5496,-1.8562,A
1455,-2.1236,-0.0325,A
1456,-0.0083,0.5003,A
1457,-1.6416,-0.4873,A
1458,-1.5673,-1.6274,A
1459,-0.0658,-0.6972,A
1460,-0.1814,-0.5144,A
1461,-1.0364,0.2903,A
1462,-0.8641,-1.1290,A
1463,-1.1904,-0.6071,A
1464,-2.1510,-1.1719,A
1465,-2.3712,-2.2716,A
1466,-0.6102,-1.2912,A
1467,-2.1357,-1.8113,A
1468,-0.6640,-0.3479,A
1469,-0.9159,-0.7992,A
1470,0.0223,-1.3856,A
1471,-1.6286,0.0906,A
1472,-1.9741,-0.7565,A
1473,-2.2437,-1.2318,A
1474,-0.0496,0.3845,A
1475,-1.6581,-1.5847,A
1476,-1.5747,-0.5610,A
1477,-0.6131,-0.3200,A
1478,-1.1158,-1.5913,A
1479,-0.4746,-1.9980,A
1480,-0.7124,-0.4357,A
1481,-1.7251,-1.0507,A
1482,-1.2994,-0.8224,A
1483,-0.5565,0.6157,A
1484,-0.2023,-0.7705,A
1485,-2.0728,-1.6034,A
1486,-0.3105,-1.0242,A
1487,-1.3623,-0.9284,A
1488,-0.7856,-0.8648,A
1489,-0.9887,-0.7367,A
1490,0.1255,-1.3599,A
1491,-1.1886,-0.4058,A
1492,-1.4564,-1.3420,A
1493,-1.0921,-0.7299,A
1494,-0.1001,-2.0902,A
1495,-0.8348,-1.3533,A
1496,-0.3766,-1.4051,A
1497,-0.2689,-1.1654,A
1498,-0.8629,-0.0576,A
1499,-1.3690,-1.3560,A
1500,-1.0640,-0.4255,A
1501,-0.9505,-0.8638,A
1502,-0.5401,-2.0307,A
1503,-1.8394,-1.0836,A
1504,-1.6774,-1.6022,A
1505,-1.7368,-1.0308,A
1506,-1.8425,-0.7984,A
1507,-0.0267,-1.2876,A
1508,-0.5869,-0.6190,A
1509,-1.1618,-1.7268,A
1510,-0.9192,-1.8697,A
1511,-0.1040,-0.5115,A
1512,-0.7519,-2.0266,A
1513,-1.1106,-1.2937,A
1514,-1.4662,-1.2284,A
1515,-0.5001,-1.5232,A
1516,-1.7442,-1.8740,A
1517,-1.7426,-0.8064,A
1518,-0.8495,-0.7105,A
1519,-0.3389,0.0534,A
1520,-0.7133,-1.0412,A
1521,0.3140,-0.6765,A
1522,-0.3552,0.2984,A
1523,-0.9631,0.3886,A
1524,-1.1463,-1.0972,A
1525,-0.2538,-0.2661,A
1526,-0.4644,-0.8198,A
1527,-1.7800,-0.9339,A
1528,-1.0466,-1.0485,A
1529,-1.7252,-1.6793,A
1530,-0.8718,-1.4416,A
1531,-1.7518,-2.1381,A
1532,-2.0903,-0.3708,A
1533,-1.0852,-2.0761,A
1534,-0.8170,-0.5705,A
1535,-1.3381,-0.5993,A
1536,-2.4564,-0.2414,A
1537,-0.8896,-0.8901,A
1538,0.4004,-1.5839,A
1539,-0.4670,-0.8856,A
1540,-1.7874,-0.5088,A
1541,-1.1950,-0.2311,A
1542,-1.0617,0.0245,A
1543,-0.8336,-0.3889,A
1544,0.3647,-0.9920,A
1545,-1.1990,-1.7676,A
1546,-1.4269,-1.0736,A
1547,-1.0733,-0.1118,A
1548,-1.4133,-1.1379,A
1549,-0.2322,-0.7392,A
1550,-2.2942,-0.9181,A
1551,-0.9048,-1.2396,A
1552,-1.4026,-1.3933,A
1553,-1.8095,-0.7246,A
1554,-1.6310,-1.6401,A
1555,-0.1129,-1.2710,A
1556,-1.1156,-0.2342,A
1557,-1.9479,0.4861,A
1558,-0.1253,-1.8935,A
1559,-0.6873,-0.6308,A
1560,-1.4799,-0.9848,A
1561,-0.6538,-0.3285,A
1562,-0.9641,-0.8207,A
1563,-1.7987,-0.7283,A
1564,-1.6013,-1.5471,A
1565,-1.3973,-0.8085,A
1566,-1.2056,-1.1713,A
1567,-0.9267,-1.4578,A
1568,-0.1881,-0.3014,A
1569,-0.6222,-1.2785,A
1570,-2.1857,-0.7036,A
1571,-1.2725,-1.1175,A
1572,-0.4080,-0.1689,A
1573,-0.3701,-2.2640,A
1574,-1.8339,-1.3304,A
1575,-0.6379,-1.2158,A
1576,-0.6726,-1.7254,A
1577,-0.0601,-1.0425,A
1578,-0.7214,-1.5433,A
1579,-0.1456,-0.1200,A
1580,-0.9619,-1.1999,A
1581,-2.3913,-0.4705,A
1582,-0.6055,-2.1564,A
1583,-1.3447,-0.6860,A
1584,-0.0738,-1.7752,A
1585,-2.2727,-0.8629,A
1586,-1.3672,-1.7998,A
1587,-1.1446,-2.5742,A
1588,-1.5270,-1.1037,A
1589,-0.9228,-1.0077,A
1590,-0.7520,0.0235,A
1591,0.1050,-1.7688,A
1592,-0.8047,-1.5010,A
1593,-2.1158,-1.4431,A
1594,-0.5466,-0.0126,A
1595,-1.0405,-1.0327,A
1596,-0.8046,-1.1262,A
1597,-0.5226,0.3120,A
1598,-1.0079,-1.9482,A
1599,-1.0079,-0.4218,A
1600,-2.1805,-0.7583,A
1601,-0.8858,0.6374,A
1602,0.8915,-1.7799,A
1603,-1.0657,0.1737,A
1604,-1.0186,-1.6163,A
1605,-1.3477,-0.2444,A
1606,-0.8596,0.2790,A
1607,-0.4727,-0.8910,A
1608,-2.0674,-0.9911,A
1609,-1.4159,-1.7188,A
1610,0.0166,-0.7300,A
1611,-1.1447,-0.3811,A
1612,-1.0246,-0.6814,A
1613,-1.2169,-0.3888,A
1614,-2.2756,-1.3017,A
1615,0.3768,-1.7539,A
1616,-1.1150,-0.8705,A
1617,0.0375,-0.0625,A
1618,-0.2810,-1.3705,A
1619,1.0493,-0.8024,A
1620,-1.6600,-1.6231,A
1621,-1.7646,-1.4123,A
1622,-0.8223,-1.1239,A
1623,-0.9374,-0.1765,A
1624,-1.2265,-1.2448,A
1625,-0.2636,-1.8533,A
1626,-2.1398,-0.1203,A
1627,-0.6986,-0.0347,A
1628,-0.7407,-1.8785,A
1629,-1.4359,-1.2345,A
1630,-1.1375,0.2883,A
1631,-1.6558,-1.1125,A
1632,-0.4611,-0.9486,A
1633,-0.7334,-1.0351,A
1634,-1.7808,-0.7001,A
1635,-1.8040,-1.8285,A
1636,-1.5660,-0.7642,A
1637,-1.6277,-0.1772,A
1638,-1.5421,-1.8913,A
1639,-0.6879,-2.1160,A
1640,-1.3815,-1.1160,A
1641,-1.8054,0.0116,A
1642,-0.4528,-1.0149,A
1643,-0.0448,-0.4089,A
1644,-1.3981,-0.4719,A
1645,-0.6492,-0.3867,A
1646,-0.8995,-2.6870,A
1647,-0.0820,-1.6269,A
1648,-0.1999,-1.4358,A
1649,-0.0180,-0.8288,A
1650,-1.7278,-1.2280,A
1651,-0.8771,-1.9221,A
1652,-2.1617,-1.3407,A
1653,-0.7240,-1.7032,A
1654,-1.1490,-1.2809,A
1655,-1.2962,-0.2572,A
1656,-1.2714,-1.2010,A
1657,-0.1264,-0.5424,A
1658,-0.8474,-0.4277,A
1659,-1.9935,-1.2296,A
1660,0.2968,-0.6760,A
1661,-0.8572,-1.2370,A
1662,-2.1078,-1.6258,A
1663,-0.4487,-0.8728,A
1664,-0.6038,-0.9432,A
1665,-0.6678,-0.2874,A
1666,-1.1203,-1.3929,A
1667,-0.5030,-0.9730,A
1668,-0.8317,-0.3153,A
1669,-1.1109,-1.6762,A
1670,-0.0258,-2.0541,A
1671,-0.8188,-2.1343,A
1672,-0.6826,-1.8414,A
1673,-0.3932,-1.5236,A
1674,-0.8526,-0.0939,A
1675,0.5453,-1.9679,A
1676,-1.0178,-0.3257,A
1677,-1.6810,-0.9588,A
1678,-0.3517,-0.4795,A
1679,-1.0033,-1.3444,A
1680,-1.3571,-1.7066,A
1681,-1.6369,-0.0043,A
1682,-1.8794,-0.7559,A
1683,-1.0222,-0.6974,A
1684,-0.7723,-0.8241,A
1685,0.2699,-0.7787,A
1686,-0.1914,-0.8646,A
1687,0.5249,-1.0962,A
1688,-1.0286,-1.5178,A
1689,-1.5595,0.4512,A
1690,-0.2906,-0.7243,A
1691,-0.8985,-0.2568,A
1692,-0.4990,-0.4848,A
1693,-1.2747,-0.5261,A
1694,-2.0174,0.0537,A
1695,-1.2577,-1.9322,A
1696,-1.3252,-0.1646,A
1697,-0.1807,-0.3947,A
1698,0.5547,-2.1004,A
1699,-1.5409,-0.5111,A
1700,-0.0966,-0.5208,A
1701,-0.0521,-0.6266,A
1702,-1.6495,-1.0715,A
1703,-0.8938,-1.2114,A
1704,0.6886,-2.2036,A
1705,-1.0281,0.2375,A
1706,-1.0678,-0.4229,A
1707,-0.8794,-1.2008,A
1708,-0.7755,-1.5295,A
1709,-1.3900,-1.9085,A
1710,-0.3289,-1.9330,A
1711,-0.9406,-0.7136,A
1712,-2.0376,-0.0288,A
1713,-1.4388,-1.5316,A
1714,-1.1576,-0.7626,A
1715,-1.2048,0.5340,A
1716,-1.2161,-1.3058,A
1717,-1.2429,-1.4978,A
1718,-1.8995,-1.4415,A
