Id,X,Y,Group,Weight
699,-0.6111,0.5647,Main,0.345
700,1.7859,-0.9363,Main,1.672
701,-0.1599,-0.1364,Main,0.022
702,-1.1012,-1.8051,Main,1.988
703,0.9149,2.2620,Main,2.070
704,-1.6453,-1.8107,Main,2.979
705,-0.1092,0.7417,Main,0.081
706,1.5242,-0.8863,Main,1.351
707,0.7894,-0.6774,Main,0.535
708,0.5821,0.4220,Main,0.246
709,0.0852,-1.2913,Main,0.110
710,0.9233,-0.1540,Main,0.142
711,0.6554,-1.0809,Main,0.708
712,1.1299,0.8344,Main,0.943
713,0.1445,-0.3390,Main,0.049
714,-0.4944,0.0290,Main,0.014
715,-0.1057,0.3892,Main,0.041
716,-1.0541,0.2948,Main,0.311
717,-0.3286,1.5637,Main,0.514
718,-0.1347,1.0555,Main,0.142
719,-0.7063,0.6950,Main,0.491
720,1.3022,0.0807,Main,0.105
721,1.8708,-0.5836,Main,1.092
722,1.9707,0.2974,Main,0.586
723,1.2176,-0.5969,Main,0.727
724,-0.9446,-0.2379,Main,0.225
725,-1.8170,-0.8033,Main,1.460
726,0.7660,-1.0774,Main,0.825
727,-0.6901,0.5345,Main,0.369
728,0.4442,0.0514,Main,0.023
729,0.1471,0.7765,Main,0.114
730,-1.6090,-0.1700,Main,0.274
731,-1.5293,-0.5827,Main,0.891
732,-0.4347,-0.4364,Main,0.190
733,-0.3768,-1.3045,Main,0.492
734,0.8261,-2.0494,Main,1.693
735,0.9191,0.4161,Main,0.382
736,-1.1261,-1.1871,Main,1.337
737,-3.5699,-0.5260,Main,1.878
738,0.0382,-0.8850,Main,0.034
739,2.0593,-1.5521,Main,3.196
740,-0.4025,-0.1527,Main,0.061
741,-0.0103,-2.3992,Main,0.025
742,0.4929,-0.9425,Main,0.465
743,-0.1871,-0.6033,Main,0.113
744,-1.8677,-1.4107,Main,2.635
745,-1.6985,0.2475,Main,0.420
746,0.6592,2.0462,Main,1.349
747,-1.1490,2.0387,Main,2.343
748,-0.8004,-0.0885,Main,0.071
749,-0.4735,-1.0210,Main,0.483
750,1.8421,-0.1836,Main,0.338
751,-0.5782,0.9655,Main,0.558
752,0.1899,0.7554,Main,0.143
753,-0.9395,0.4018,Main,0.377
754,-1.1332,-1.1529,Main,1.307
755,-0.8613,-1.1365,Main,0.979
756,-1.5817,-0.3286,Main,0.520
757,-0.4119,-0.4395,Main,0.181
758,1.3689,-0.1156,Main,0.158
759,-0.3092,-0.6883,Main,0.213
760,-1.3126,-0.6687,Main,0.878
761,0.4787,0.4336,Main,0.208
762,0.3522,0.4637,Main,0.163
763,-1.8872,-0.7588,Main,1.432
764,0.4630,0.1892,Main,0.088
765,0.6286,-0.3998,Main,0.251
766,-1.1002,0.4113,Main,0.453
767,0.0507,1.3425,Main,0.068
768,0.4560,0.3743,Main,0.171
769,0.7807,-0.4323,Main,0.337
770,0.7592,0.6793,Main,0.516
771,0.8578,0.1591,Main,0.136
772,1.6466,1.2587,Main,2.073
773,-0.1305,-0.6988,Main,0.091
774,-0.8239,-1.1633,Main,0.958
775,0.9384,-0.6838,Main,0.642
776,0.4951,-1.1869,Main,0.588
777,1.7879,-0.4936,Main,0.883
778,-1.5577,-0.3779,Main,0.589
779,-1.3404,0.4910,Main,0.658
780,0.5448,-0.4002,Main,0.218
781,0.6701,-0.5574,Main,0.374
782,0.2759,0.5574,Main,0.154
783,0.1840,-0.8780,Main,0.162
784,-0.0994,-0.3427,Main,0.034
785,-0.6964,0.5403,Main,0.376
786,-1.3596,0.8309,Main,1.130
787,-1.4550,0.1848,Main,0.269
788,1.7131,-0.2975,Main,0.510
789,-0.2135,-0.3419,Main,0.073
790,0.7295,-0.4995,Main,0.364
791,-0.3378,0.0426,Main,0.014
792,1.7672,-0.5643,Main,0.997
793,-0.5733,-0.6570,Main,0.377
794,-0.4441,-0.9230,Main,0.410
795,-0.3126,-0.6976,Main,0.218
796,-0.1342,-0.1097,Main,0.015
797,0.4430,-0.8738,Main,0.387
798,0.9404,0.2086,Main,0.196
799,0.2101,-0.3679,Main,0.077
800,-2.9503,1.6011,Main,4.724
801,0.1557,-0.2676,Main,0.042
802,0.7408,1.7558,Main,1.301
803,-1.9754,0.0910,Main,0.180
804,-1.9537,0.0706,Main,0.138
805,0.6375,-0.5890,Main,0.375
806,0.0214,1.4330,Main,0.031
807,-0.3552,-2.1107,Main,0.750
808,-0.3134,1.9606,Main,0.614
809,-0.6019,-0.3646,Main,0.219
810,1.7345,-1.3719,Main,2.380
811,-0.0251,0.3771,Main,0.009
812,1.7397,0.0055,Main,0.010
813,0.9931,-0.8933,Main,0.887
814,-0.3064,-0.5023,Main,0.154
815,-0.9098,0.4472,Main,0.407
816,-1.2316,-0.8023,Main,0.988
817,-1.2997,2.3144,Main,3.008
818,-1.3024,0.9029,Main,1.176
819,0.8034,0.0546,Main,0.044
820,-2.0400,1.1570,Main,2.360
821,-0.5900,0.8551,Main,0.504
822,1.2491,-0.8617,Main,1.076
823,0.4376,-0.3505,Main,0.153
824,0.4590,-0.6768,Main,0.311
825,0.8964,0.0616,Main,0.055
826,-0.3720,0.0074,Main,0.003
827,1.1805,0.2285,Main,0.270
828,1.3176,1.2183,Main,1.605
829,2.7949,1.3235,Main,3.699
830,1.1082,1.2525,Main,1.388
831,0.0287,-0.2099,Main,0.006
832,2.2273,-0.3190,Main,0.710
833,0.6607,-0.6238,Main,0.412
834,1.2033,1.5953,Main,1.920
835,-0.6649,0.0912,Main,0.061
836,-1.4035,1.4136,Main,1.984
837,-0.6766,-0.8305,Main,0.562
838,-0.0282,0.5850,Main,0.016
839,-2.7290,-1.5685,Main,4.280
840,-1.1771,0.7873,Main,0.927
841,-0.0668,1.5641,Main,0.105
842,1.4658,-0.5819,Main,0.853
843,-2.0011,0.1937,Main,0.388
844,0.1471,-0.1028,Main,0.015
845,-0.0373,0.7725,Main,0.029
846,-1.8045,1.5339,Main,2.768
847,0.8433,0.6469,Main,0.546
848,1.4346,-1.4395,Main,2.065
849,1.1768,-1.0305,Main,1.213
850,-1.0621,-2.7986,Main,2.973
851,-1.5341,-0.5026,Main,0.771
852,1.0624,-1.5483,Main,1.645
853,0.3511,-0.0237,Main,0.008
854,1.2200,-0.2778,Main,0.339
855,-0.0205,-0.6992,Main,0.014
856,-0.8594,0.5127,Main,0.441
857,-0.8021,-0.2831,Main,0.227
858,1.6930,-0.5249,Main,0.889
859,1.1063,-0.2085,Main,0.231
860,0.0156,-0.1350,Main,0.002
861,-0.7853,-1.1494,Main,0.903
862,1.9724,1.3640,Main,2.690
863,-0.1565,0.7238,Main,0.113
864,-1.0511,-0.0354,Main,0.037
865,-0.3856,0.3400,Main,0.131
866,-0.1499,1.4986,Main,0.225
867,-0.6729,0.1502,Main,0.101
868,0.3044,0.5280,Main,0.161
869,-0.5588,1.3275,Main,0.742
870,0.3819,-1.5485,Main,0.591
871,1.4202,0.4830,Main,0.686
872,0.6147,-0.4352,Main,0.268
873,1.1933,0.8453,Main,1.009
874,1.5127,-2.6453,Main,4.001
875,-0.2688,0.7421,Main,0.200
876,1.5815,-1.0068,Main,1.592
877,-1.0490,1.9737,Main,2.070
878,-1.6177,0.1463,Main,0.237
879,0.1760,1.0152,Main,0.179
880,1.4715,-0.5260,Main,0.774
881,0.8314,0.0734,Main,0.061
882,-1.2456,0.3001,Main,0.374
883,0.1839,0.3831,Main,0.070
884,-0.3727,0.6110,Main,0.228
885,-0.1896,0.5541,Main,0.105
886,0.1466,-0.9223,Main,0.135
887,0.1855,0.1003,Main,0.019
888,0.6500,-1.0841,Main,0.705
889,-0.6298,-0.4632,Main,0.292
890,-1.3553,-0.5440,Main,0.737
891,0.3266,-0.0369,Main,0.012
892,-1.7967,-0.5034,Main,0.904
893,-1.4163,-0.6372,Main,0.902
894,0.9439,-0.0618,Main,0.058
895,-1.0678,0.3264,Main,0.349
896,0.4953,-0.5133,Main,0.254
897,-0.7552,1.1174,Main,0.844
898,-0.2197,0.4696,Main,0.103
899,0.9998,1.4241,Main,1.424
900,0.4587,0.9186,Main,0.421
901,0.2247,0.3573,Main,0.080
902,1.2651,-2.7362,Main,3.461
903,0.2696,-0.2022,Main,0.055
904,1.4124,-0.6022,Main,0.851
905,0.0472,0.9436,Main,0.045
906,-1.6558,-0.5764,Main,0.954
907,-0.6474,0.5649,Main,0.366
908,-1.9599,0.3685,Main,0.722
909,-0.9025,-0.1525,Main,0.138
910,0.4252,1.2851,Main,0.546
911,-0.1127,1.9642,Main,0.221
912,1.0595,-0.7089,Main,0.751
913,0.8806,0.1648,Main,0.145
914,0.0895,-0.1445,Main,0.013
915,-0.1076,-1.3001,Main,0.140
916,0.0224,-0.6628,Main,0.015
917,1.6279,0.0688,Main,0.112
918,1.6750,1.6438,Main,2.753
919,0.3696,2.1786,Main,0.805
920,0.4490,-0.0877,Main,0.039
921,-0.1567,-1.2393,Main,0.194
922,0.1377,-0.7831,Main,0.108
923,-1.2372,2.3077,Main,2.855
924,-0.2543,-1.1581,Main,0.294
925,0.2018,0.0396,Main,0.008
926,0.6485,-0.3582,Main,0.232
927,0.3143,-0.0557,Main,0.018
928,-1.9897,0.5101,Main,1.015
929,-0.5700,-0.5569,Main,0.317
930,-0.5754,0.3847,Main,0.221
931,0.2737,0.7082,Main,0.194
932,-0.7904,0.2447,Main,0.193
933,-0.2479,-0.4027,Main,0.100
934,0.6415,-0.4243,Main,0.272
935,-0.0220,1.3473,Main,0.030
936,-0.4013,0.8474,Main,0.340
937,-0.1113,0.6512,Main,0.072
938,2.0104,0.1767,Main,0.355
939,2.0582,-0.2505,Main,0.516
940,-1.6466,-0.8530,Main,1.405
941,1.3133,-0.1256,Main,0.165
942,-0.1018,-0.3270,Main,0.033
943,-1.9305,0.1748,Main,0.337
944,2.1680,0.2035,Main,0.441
945,1.9272,-0.5327,Main,1.027
946,1.2052,0.0453,Main,0.055
947,-1.1328,0.0527,Main,0.060
948,-0.2079,-0.5443,Main,0.113
949,0.1852,-0.6291,Main,0.117
950,-0.3970,-0.7866,Main,0.312
951,-1.0263,-0.5322,Main,0.546
952,1.0140,-1.3145,Main,1.333
953,-0.7212,-0.7489,Main,0.540
954,-0.2532,-1.2213,Main,0.309
955,0.3188,1.6614,Main,0.530
956,0.1688,1.0225,Main,0.173
957,0.2186,-0.4157,Main,0.091
958,0.2352,-0.5379,Main,0.127
959,0.9191,-1.3811,Main,1.269
960,-1.3493,1.9495,Main,2.631
961,0.4695,0.1369,Main,0.064
962,1.2692,-1.5368,Main,1.950
963,2.0103,0.6198,Main,1.246
964,-0.1845,0.2680,Main,0.049
965,-0.5414,1.0724,Main,0.581
966,0.6003,2.2451,Main,1.348
967,-0.0289,0.3572,Main,0.010
968,-1.9242,-1.5902,Main,3.060
969,0.0628,-1.3472,Main,0.085
970,0.7422,-1.1666,Main,0.866
971,0.0583,-1.2893,Main,0.075
972,-0.6215,-0.1307,Main,0.081
973,1.6248,0.0601,Main,0.098
974,-0.4027,0.8320,Main,0.335
975,-0.5894,0.3349,Main,0.197
976,-0.8001,2.7489,Main,2.199
977,0.8126,-1.2131,Main,0.986
978,0.7687,-0.9222,Main,0.709
979,1.1267,0.6986,Main,0.787
980,0.6513,2.3060,Main,1.502
981,0.9324,-0.6393,Main,0.596
982,-0.5374,-0.3618,Main,0.194
983,0.1596,-0.0883,Main,0.014
984,-0.4873,0.5183,Main,0.253
985,-0.1529,0.4339,Main,0.066
986,3.4189,0.6220,Main,2.127
987,-0.3151,1.8828,Main,0.593
988,1.4502,0.5960,Main,0.864
989,0.1316,-0.0547,Main,0.007
990,-0.0780,-0.8273,Main,0.065
991,0.8906,0.0748,Main,0.067
992,-1.9352,0.6985,Main,1.352
993,-0.4245,-0.6305,Main,0.268
994,-0.0251,0.4232,Main,0.011
995,1.2670,-0.9690,Main,1.228
996,0.4656,0.5517,Main,0.257
997,0.2489,0.7503,Main,0.187
998,-0.2499,0.8111,Main,0.203
999,-0.1348,-0.0372,Main,0.005
1000,-0.9265,0.7816,Main,0.724
1001,-0.5183,1.4047,Main,0.728
1002,0.6660,-0.0232,Main,0.015
1003,2.7773,-1.4834,Main,4.120
1004,-0.9427,0.0297,Main,0.028
1005,1.9706,-2.0667,Main,4.073
1006,-0.1844,-2.1543,Main,0.397
1007,-0.7568,-2.4775,Main,1.875
1008,-0.9369,-0.1577,Main,0.148
1009,1.0803,0.6139,Main,0.663
1010,0.2628,2.2354,Main,0.587
1011,-0.7477,-0.2128,Main,0.159
1012,-1.8210,0.4140,Main,0.754
1013,1.9869,-0.7261,Main,1.443
1014,1.1952,1.7066,Main,2.040
1015,1.5334,0.4724,Main,0.724
1016,1.7718,-0.7548,Main,1.337
1017,-0.4857,1.5655,Main,0.760
1018,-0.6223,0.4688,Main,0.292
1019,0.7224,0.9080,Main,0.656
1020,-1.4180,0.2300,Main,0.326
1021,-1.4346,-0.4332,Main,0.622
1022,0.3230,0.6361,Main,0.205
1023,1.8700,-2.2515,Main,4.210
1024,-0.3855,-0.3773,Main,0.145
1025,0.1835,0.4587,Main,0.084
1026,0.1416,0.2154,Main,0.030
1027,-0.5902,-0.8519,Main,0.503
1028,-1.3392,0.5967,Main,0.799
1029,-0.9258,-1.2295,Main,1.138
1030,-1.2860,1.4933,Main,1.920
1031,0.5253,-0.3655,Main,0.192
1032,0.0097,-1.4207,Main,0.014
1033,0.3065,-2.3304,Main,0.714
1034,-0.9626,-0.4234,Main,0.408
1035,-1.4513,0.2337,Main,0.339
1036,0.2036,0.4875,Main,0.099
1037,-0.2156,-0.9877,Main,0.213
1038,-0.1060,0.3175,Main,0.034
1039,1.0019,0.4328,Main,0.434
1040,0.7670,-0.8316,Main,0.638
1041,-1.1568,0.3705,Main,0.429
1042,0.3696,0.9366,Main,0.346
1043,-0.7377,-0.5059,Main,0.373
1044,0.0397,-0.1241,Main,0.005
1045,0.7224,-0.5375,Main,0.388
1046,-0.2140,-0.2477,Main,0.053
1047,0.1522,-0.5366,Main,0.082
1048,0.4875,0.1859,Main,0.091
1049,0.4104,0.0569,Main,0.023
1050,0.1707,0.9353,Main,0.160
1051,-0.6848,-0.7003,Main,0.480
1052,-1.0525,-0.5390,Main,0.567
1053,-0.6394,-0.6909,Main,0.442
1054,-0.3222,2.0795,Main,0.670
1055,0.3325,-0.1752,Main,0.058
1056,0.9126,-0.1930,Main,0.176
1057,0.7619,-0.7210,Main,0.549
1058,-0.9035,1.0414,Main,0.941
1059,-0.3634,-1.4162,Main,0.515
1060,0.4642,1.1928,Main,0.554
1061,0.2548,-1.2275,Main,0.313
1062,1.1776,0.9188,Main,1.082
1063,-0.9323,0.2111,Main,0.197
1064,-0.5950,-0.2422,Main,0.144
1065,-0.2760,-0.8569,Main,0.237
1066,-0.0152,-0.2524,Main,0.004
1067,0.9743,0.6277,Main,0.612
1068,-0.5324,-0.1167,Main,0.062
1069,-0.0567,1.0331,Main,0.059
1070,-0.2319,-0.8948,Main,0.207
1071,-0.8115,-0.0863,Main,0.070
1072,-0.8561,-1.6666,Main,1.427
1073,0.1250,1.7388,Main,0.217
1074,-0.2987,-0.5848,Main,0.175
1075,0.2822,0.2269,Main,0.064
1076,0.2621,-0.7667,Main,0.201
1077,-0.0637,0.4612,Main,0.029
1078,-0.1783,0.3580,Main,0.064
1079,1.0311,-0.1284,Main,0.132
1080,-0.0141,1.1367,Main,0.016
1081,-2.3057,-1.4459,Main,3.334
1082,-1.7509,-0.9138,Main,1.600
1083,0.3089,-1.3495,Main,0.417
1084,0.0488,1.7035,Main,0.083
1085,1.5033,-0.3244,Main,0.488
1086,0.2265,-0.4198,Main,0.095
1087,-0.3547,0.3472,Main,0.123
1088,1.8097,1.8022,Main,3.262
1089,1.7033,0.3107,Main,0.529
1090,-0.7239,-0.7994,Main,0.579
1091,-1.0819,0.7119,Main,0.770
1092,2.5117,-0.8727,Main,2.192
1093,-0.4555,-1.0291,Main,0.469
1094,-0.1989,-1.9522,Main,0.388
1095,1.3312,-0.5437,Main,0.724
1096,0.4752,0.4016,Main,0.191
1097,0.7969,2.2203,Main,1.769
1098,0.8067,-0.1024,Main,0.083
1099,1.0148,0.7781,Main,0.790
1100,1.0326,-1.0906,Main,1.126
1101,-0.0561,-0.3674,Main,0.021
1102,-1.2478,0.2179,Main,0.272
1103,1.5482,0.1016,Main,0.157
1104,-0.7998,-1.0330,Main,0.826
1105,-0.5669,-1.5294,Main,0.867
1106,-1.8017,-0.8734,Main,1.574
1107,-0.1437,-0.1958,Main,0.028
1108,-0.1811,-1.6310,Main,0.295
1109,1.6267,1.6188,Main,2.633
1110,-0.5057,0.5669,Main,0.287
1111,0.6898,0.6870,Main,0.474
1112,-0.8772,0.2698,Main,0.237
1113,0.4789,-0.7075,Main,0.339
1114,1.0975,0.8142,Main,0.894
1115,0.5071,2.1767,Main,1.104
1116,1.0153,-0.2661,Main,0.270
1117,-0.0192,-0.5228,Main,0.010
1118,1.5668,0.6164,Main,0.966
1119,0.2457,-0.2196,Main,0.054
1120,0.8435,-0.9106,Main,0.768
1121,-0.1193,-1.1725,Main,0.140
1122,-1.0181,0.3417,Main,0.348
1123,-0.9839,0.4966,Main,0.489
1124,0.2973,-0.9199,Main,0.273
1125,1.6008,-2.2555,Main,3.611
1126,-0.4692,0.6330,Main,0.297
1127,1.8281,1.3614,Main,2.489
1128,-0.1132,1.6126,Main,0.183
1129,0.1180,0.0206,Main,0.002
1130,-0.8752,-0.2256,Main,0.197
1131,1.7158,-0.3153,Main,0.541
1132,0.4888,-0.3302,Main,0.161
1133,-0.4471,-0.2677,Main,0.120
1134,1.8945,-0.0795,Main,0.151
1135,0.3793,0.7510,Main,0.285
1136,0.2233,1.0894,Main,0.243
1137,0.0012,-1.1001,Main,0.001
1138,1.0950,-0.9747,Main,1.067
1139,1.8513,0.9121,Main,1.689
1140,-0.8799,-0.5685,Main,0.500
1141,-0.3351,1.9769,Main,0.662
1142,1.5433,1.0292,Main,1.588
1143,-0.2757,0.4733,Main,0.131
1144,-0.4140,-1.4660,Main,0.607
1145,0.1767,-0.6525,Main,0.115
1146,0.2028,-0.7722,Main,0.157
1147,1.5508,-0.1220,Main,0.189
1148,-0.3783,-0.3816,Main,0.144
1149,-2.3920,-1.2933,Main,3.094
1150,0.8488,-0.0328,Main,0.028
1151,1.0353,-0.2919,Main,0.302
1152,0.8786,0.3108,Main,0.273
1153,-1.5769,1.0111,Main,1.594
1154,0.8564,-0.6963,Main,0.596
1155,-0.1296,0.4167,Main,0.054
1156,-1.9688,-0.4399,Main,0.866
1157,0.6105,0.3703,Main,0.226
1158,0.7398,0.1854,Main,0.137
1159,-0.4419,0.8042,Main,0.355
1160,0.1229,-0.7159,Main,0.088
1161,-0.3020,1.9218,Main,0.580
1162,0.7880,0.0152,Main,0.012
1163,0.9240,1.8810,Main,1.738
1164,0.6620,-0.6364,Main,0.421
1165,-0.1436,-1.2052,Main,0.173
1166,0.2201,-0.0264,Main,0.006
1167,0.7926,0.9717,Main,0.770
1168,1.9989,-0.2952,Main,0.590
1169,0.0756,0.3858,Main,0.029
1170,-0.3279,-1.4815,Main,0.486
1171,0.9747,-0.7969,Main,0.777
1172,-1.2473,-0.8138,Main,1.015
1173,-0.3057,0.5319,Main,0.163
1174,0.2810,-0.9071,Main,0.255
1175,0.6080,0.9779,Main,0.595
1176,0.3398,1.1077,Main,0.376
1177,1.5380,0.2892,Main,0.445
1178,-1.1657,-1.5729,Main,1.834
1179,0.5086,-0.4771,Main,0.243
1180,-0.6614,-1.6802,Main,1.111
1181,0.0364,0.5226,Main,0.019
1182,0.7609,0.3121,Main,0.237
1183,1.2495,-2.1517,Main,2.689
1184,0.7612,0.9324,Main,0.710
1185,0.7973,0.2515,Main,0.201
1186,-0.9998,1.5569,Main,1.557
1187,-0.5406,1.2349,Main,0.668
1188,-0.9975,0.9203,Main,0.918
1189,1.6030,-0.2333,Main,0.374
1190,0.0504,0.5236,Main,0.026
1191,0.3250,-0.1896,Main,0.062
1192,0.8843,-0.2653,Main,0.235
1193,-1.5961,0.1179,Main,0.188
1194,0.0971,0.2459,Main,0.024
1195,-0.7793,-0.3927,Main,0.306
1196,-0.9082,-0.1170,Main,0.106
1197,0.5225,-1.1032,Main,0.576
1198,0.9189,-0.9380,Main,0.862
1199,0.4361,0.7143,Main,0.312
1200,-0.7786,0.2481,Main,0.193
1201,0.0684,-0.7169,Main,0.049
1202,-0.7288,-1.5963,Main,1.163
1203,2.4980,1.9305,Main,4.823
1204,0.0535,0.1937,Main,0.010
1205,-1.3383,0.5514,Main,0.738
1206,0.5078,1.3156,Main,0.668
1207,-0.1838,0.1733,Main,0.032
1208,0.4347,-2.8058,Main,1.220
1209,0.8295,-0.8043,Main,0.667
1210,0.3859,-0.0462,Main,0.018
1211,-0.4575,0.1855,Main,0.085
1212,0.7905,2.0241,Main,1.600
1213,0.5590,-0.6716,Main,0.375
1214,0.0677,1.0797,Main,0.073
1215,-0.7644,1.9523,Main,1.492
1216,-0.3583,-0.6909,Main,0.248
1217,-0.3329,-0.7376,Main,0.246
1218,-1.3450,-1.1418,Main,1.536
1219,-1.0178,0.4982,Main,0.507
1220,-0.7966,0.4973,Main,0.396
1221,-0.3734,0.1205,Main,0.045
1222,-0.0851,-0.1438,Main,0.012
1223,-2.0009,0.6936,Main,1.388
1224,-0.9809,-0.4373,Main,0.429
1225,0.2750,-0.7063,Main,0.194
1226,-1.2515,-0.5763,Main,0.721
1227,-0.0805,-1.5352,Main,0.124
1228,0.4559,0.8372,Main,0.382
1229,1.2928,1.0199,Main,1.319
1230,0.1820,-0.8899,Main,0.162
1231,-1.0423,-0.6532,Main,0.681
1232,-0.0410,-0.0446,Main,0.002
1233,0.7224,0.9023,Main,0.652
1234,-1.7800,0.7136,Main,1.270
1235,1.3793,1.1645,Main,1.606
1236,-0.8369,-1.6272,Main,1.362
1237,0.7169,-0.1296,Main,0.093
1238,-0.9971,-0.1580,Main,0.158
1239,1.2201,-0.6533,Main,0.797
1240,0.5472,-1.6928,Main,0.926
1241,-0.2308,-0.2835,Main,0.065
1242,-0.9926,-1.0719,Main,1.064
1243,0.2891,-0.8610,Main,0.249
1244,-1.3650,0.3677,Main,0.502
1245,1.2610,1.4939,Main,1.884
1246,1.0297,-1.3390,Main,1.379
1247,0.0092,1.3821,Main,0.013
1248,0.9612,0.5536,Main,0.532
1249,0.8738,-0.7300,Main,0.638
1250,-1.9271,-0.5710,Main,1.100
1251,-1.7740,1.6977,Main,3.012
1252,-1.5922,0.1148,Main,0.183
1253,-0.2230,-0.5337,Main,0.119
1254,-0.0025,0.0069,Main,0.000
1255,0.2762,-0.1819,Main,0.050
1256,-1.4441,-0.1612,Main,0.233
1257,0.8500,-0.2094,Main,0.178
1258,-0.8102,-0.2994,Main,0.243
1259,-0.0387,1.6582,Main,0.064
1260,0.8588,-0.7072,Main,0.607
1261,0.0808,0.2342,Main,0.019
1262,-1.1183,1.2786,Main,1.430
1263,-0.3884,-3.2921,Main,1.279
1264,0.4292,-0.6275,Main,0.269
1265,-0.0331,-0.1829,Main,0.006
1266,0.8616,0.2731,Main,0.235
1267,-0.2492,2.0486,Main,0.511
1268,0.9271,0.0968,Main,0.090
1269,-0.4980,-0.3753,Main,0.187
1270,-1.6724,0.5928,Main,0.991
1271,0.4929,-1.5448,Main,0.761
1272,-1.6334,-0.7348,Main,1.200
1273,-0.9422,-1.1714,Main,1.104
1274,1.0276,-0.9804,Main,1.007
1275,-2.0404,-1.1758,Main,2.399
1276,-1.8432,-1.2226,Main,2.253
1277,-0.3787,-0.6984,Main,0.264
1278,-0.0766,0.9603,Main,0.074
1279,0.2791,0.8319,Main,0.232
1280,-0.1567,-1.5100,Main,0.237
1281,-0.8866,-1.1557,Main,1.025
1282,1.8046,-0.7892,Main,1.424
1283,1.2600,0.0125,Main,0.016
1284,-0.3865,-0.3036,Main,0.117
1285,-0.6814,0.1880,Main,0.128
1286,-0.5780,0.2450,Main,0.142
1287,-0.8844,-1.5405,Main,1.362
1288,-2.0257,0.1361,Main,0.276
1289,-1.4621,0.4571,Main,0.668
1290,-1.3176,0.9017,Main,1.188
1291,0.1661,2.2632,Main,0.376
1292,-0.2510,0.7935,Main,0.199
1293,-0.6715,-1.6647,Main,1.118
1294,1.1012,0.4662,Main,0.513
1295,-0.8801,-1.2668,Main,1.115
1296,-1.2551,1.2905,Main,1.620
1297,0.5346,2.2881,Main,1.223
1298,0.5919,-1.3518,Main,0.800
1299,-0.8850,-0.3820,Main,0.338
1300,-0.9314,-0.7235,Main,0.674
1301,-1.2681,0.3302,Main,0.419
1302,-1.5586,1.5120,Main,2.357
1303,0.2516,1.1184,Main,0.281
1304,-0.7603,-0.0726,Main,0.055
1305,-0.5852,-0.3749,Main,0.219
1306,-0.0218,-0.4915,Main,0.011
1307,1.4004,-0.5985,Main,0.838
1308,0.0759,-1.4638,Main,0.111
1309,0.2021,-0.2456,Main,0.050
1310,0.2068,0.9293,Main,0.192
1311,-0.2774,0.4988,Main,0.138
1312,-0.0957,1.0308,Main,0.099
1313,-0.3619,1.2734,Main,0.461
1314,-1.1781,-0.1627,Main,0.192
1315,-0.5298,-1.0703,Main,0.567
1316,-0.5399,-0.7409,Main,0.400
1317,0.3993,-1.9746,Main,0.788
1318,-0.7377,-0.4032,Main,0.297
1319,0.3942,-0.0210,Main,0.008
1320,0.1639,-0.1574,Main,0.026
1321,0.6206,0.4728,Main,0.293
1322,-0.4611,-0.4892,Main,0.226
1323,-0.1634,0.2587,Main,0.042
1324,-1.4649,-0.6173,Main,0.904
1325,0.9509,-0.6575,Main,0.625
1326,-0.0432,0.0584,Main,0.003
1327,0.4987,-0.2878,Main,0.144
1328,0.4219,0.1106,Main,0.047
1329,-0.4914,-0.9321,Main,0.458
1330,-0.1580,1.3483,Main,0.213
1331,-0.4893,-0.6859,Main,0.336
1332,-1.6983,1.7487,Main,2.970
1333,-0.5368,0.3694,Main,0.198
1334,-1.8127,-1.6609,Main,3.011
1335,-1.4356,-0.1296,Main,0.186
1336,2.1920,-0.1161,Main,0.254
1337,0.8097,-0.8442,Main,0.684
1338,1.2411,0.6862,Main,0.852
1339,0.0030,0.6200,Main,0.002
1340,-0.2332,-0.3005,Main,0.070
1341,-0.1438,-1.5971,Main,0.230
1342,0.7131,0.1854,Main,0.132
1343,1.1040,-1.2907,Main,1.425
1344,-1.3568,1.0321,Main,1.400
1345,0.0743,0.3051,Main,0.023
1346,0.4622,0.2126,Main,0.098
1347,1.4115,0.0698,Main,0.098
1348,-0.6964,-0.7490,Main,0.522
1349,-1.6682,-0.1322,Main,0.220
1350,-0.2342,-0.1163,Main,0.027
1351,-0.4646,-2.6287,Main,1.221
1352,0.4186,0.6347,Main,0.266
1353,-0.5124,-0.3350,Main,0.172
1354,-0.7305,0.6022,Main,0.440
1355,-2.0335,0.6567,Main,1.335
1356,-0.1892,-1.2020,Main,0.227
1357,1.0901,1.6971,Main,1.850
1358,-1.1178,0.0611,Main,0.068
1359,-0.5304,-0.4928,Main,0.261
1360,-2.8040,-0.5675,Main,1.591
1361,1.1201,-1.2162,Main,1.362
1362,-0.3878,-1.2224,Main,0.474
1363,0.7688,-0.6812,Main,0.524
1364,0.3865,1.0650,Main,0.412
1365,-0.0609,1.0208,Main,0.062
1366,0.1592,1.5621,Main,0.249
1367,-1.8541,0.3966,Main,0.735
1368,-0.0074,-0.7656,Main,0.006
1369,-1.2272,0.2721,Main,0.334
1370,-0.9463,0.0650,Main,0.062
1371,-0.6068,0.3864,Main,0.234
1372,-0.4611,-0.5698,Main,0.263
1373,-1.1046,-1.2561,Main,1.387
1374,-0.7364,0.0024,Main,0.002
1375,0.2680,-0.5210,Main,0.140
1376,-0.5119,-0.3707,Main,0.190
